#filename,region_count,region_shape_attributes,Detection_time_spent_on_frame (seconds),Total_time_spent_on_frame (seconds),Accumulated_detection_time_spent_on_video(seconds),Accumulated_elapsed_time (seconds),FPS,Mean Precision (%),TP_MEAN,FN_MEAN,FP_MEAN,TP_TOTAL,FP_TOTAL,FN_TOTAL,precision,recall
frame37.jpg,1,"name:rect,x: 555 ,y: 275,width: 86, height: 165",0.0772752762,0.0775265694,2.5829994678,2.5898163319,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame38.jpg,1,"name:rect,x: 552 ,y: 269,width: 86, height: 169",0.0661990643,0.0664422512,2.6491985321,2.6562585831,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame39.jpg,1,"name:rect,x: 552 ,y: 273,width: 82, height: 167",0.0761086941,0.076356411,2.7253072262,2.732614994,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame40.jpg,1,"name:rect,x: 554 ,y: 263,width: 78, height: 179",0.0676999092,0.0679578781,2.7930071354,2.8005728722,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame41.jpg,1,"name:rect,x: 552 ,y: 261,width: 76, height: 180",0.077426672,0.0776591301,2.8704338074,2.8782320023,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame42.jpg,1,"name:rect,x: 550 ,y: 262,width: 73, height: 174",0.0689225197,0.0691535473,2.9393563271,2.9473855495,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame43.jpg,1,"name:rect,x: 548 ,y: 253,width: 66, height: 171",0.07431674,0.0745637417,3.0136730671,3.0219492912,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame44.jpg,1,"name:rect,x: 544 ,y: 248,width: 65, height: 169",0.1201560497,0.120413065,3.1338291168,3.1423623562,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame45.jpg,1,"name:rect,x: 538 ,y: 252,width: 68, height: 164",0.0611703396,0.0613956451,3.1949994564,3.2037580013,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame46.jpg,1,"name:rect,x: 530 ,y: 249,width: 75, height: 163",0.067668438,0.067886591,3.2626678944,3.2716445923,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame47.jpg,1,"name:rect,x: 523 ,y: 244,width: 77, height: 170",0.0585012436,0.058734417,3.321169138,3.3303790092,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame48.jpg,1,"name:rect,x: 518 ,y: 240,width: 78, height: 174",0.0686318874,0.0688381195,3.3898010254,3.3992171288,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame49.jpg,1,"name:rect,x: 516 ,y: 243,width: 77, height: 168",0.0609915257,0.0612170696,3.450792551,3.4604341984,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame50.jpg,1,"name:rect,x: 514 ,y: 245,width: 76, height: 165",0.0730311871,0.0732629299,3.5238237381,3.5336971283,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame51.jpg,1,"name:rect,x: 512 ,y: 241,width: 72, height: 170",0.0607056618,0.0609395504,3.5845293999,3.5946366787,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame52.jpg,1,"name:rect,x: 507 ,y: 249,width: 74, height: 162",0.0701584816,0.0703907013,3.6546878815,3.66502738,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame53.jpg,1,"name:rect,x: 504 ,y: 248,width: 70, height: 162",0.0648949146,0.0651495457,3.7195827961,3.7301769257,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame54.jpg,1,"name:rect,x: 501 ,y: 243,width: 68, height: 164",0.0688827038,0.0691461563,3.7884654999,3.799323082,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame55.jpg,1,"name:rect,x: 498 ,y: 238,width: 66, height: 167",0.0624463558,0.062687397,3.8509118557,3.862010479,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame56.jpg,1,"name:rect,x: 497 ,y: 234,width: 66, height: 163",0.0711147785,0.0713555813,3.9220266342,3.9333660603,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame57.jpg,0,,0.0615663528,0.0616211891,3.9835929871,3.9949872494,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame58.jpg,0,,0.0733098984,0.0733611584,4.0569028854,4.0683484077,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame59.jpg,0,,0.0676081181,0.0676617622,4.1245110035,4.13601017,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame60.jpg,1,"name:rect,x: 491 ,y: 230,width: 51, height: 151",0.072786808,0.0730483532,4.1972978115,4.2090585232,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame61.jpg,1,"name:rect,x: 485 ,y: 226,width: 52, height: 155",0.0622487068,0.0624990463,4.2595465183,4.2715575695,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame62.jpg,0,,0.0837352276,0.0837817192,4.3432817459,4.3553392887,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame63.jpg,1,"name:rect,x: 469 ,y: 224,width: 64, height: 154",0.1281545162,0.128371954,4.4714362621,4.4837112427,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame64.jpg,1,"name:rect,x: 466 ,y: 225,width: 64, height: 150",0.0921936035,0.0924191475,4.5636298656,4.5761303902,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame65.jpg,1,"name:rect,x: 464 ,y: 222,width: 65, height: 155",0.1008419991,0.1011176109,4.6644718647,4.6772480011,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame66.jpg,1,"name:rect,x: 465 ,y: 221,width: 63, height: 153",0.0899605751,0.0902180672,4.7544324398,4.7674660683,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame67.jpg,1,"name:rect,x: 464 ,y: 216,width: 60, height: 154",0.1019694805,0.1021986008,4.8564019203,4.869664669,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame68.jpg,1,"name:rect,x: 463 ,y: 210,width: 56, height: 158",0.0867350101,0.086966753,4.9431369305,4.956631422,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame69.jpg,1,"name:rect,x: 456 ,y: 207,width: 58, height: 158",0.0996682644,0.1000580788,5.0428051949,5.0566895008,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame70.jpg,1,"name:rect,x: 452 ,y: 207,width: 57, height: 156",0.1430771351,0.1432962418,5.1858823299,5.1999857426,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame71.jpg,0,,0.0893802643,0.0894293785,5.2752625942,5.2894151211,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame72.jpg,0,,0.1000990868,0.1001622677,5.375361681,5.3895773888,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame73.jpg,0,,0.0945017338,0.0945608616,5.4698634148,5.4841382504,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame74.jpg,2,"name:rect,x: 532 ,y: 394,width: 92, height: 177",0.103317976,0.103720665,5.5731813908,5.5878589153,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame74.jpg,2,"name:rect,x: 383 ,y: 421,width: 92, height: 150",0.103317976,0.1038570404,5.5731813908,5.6917159557,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame75.jpg,2,"name:rect,x: 524 ,y: 389,width: 97, height: 180",0.106559515,0.1069364548,5.6797409058,5.7986524105,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame75.jpg,2,"name:rect,x: 380 ,y: 419,width: 92, height: 152",0.106559515,0.1071224213,5.6797409058,5.9057748318,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame76.jpg,2,"name:rect,x: 371 ,y: 417,width: 92, height: 148",0.0983412266,0.0990979671,5.7780821323,6.0048727989,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame76.jpg,2,"name:rect,x: 521 ,y: 391,width: 96, height: 175",0.0983412266,0.0993258953,5.7780821323,6.1041986942,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame77.jpg,2,"name:rect,x: 364 ,y: 417,width: 97, height: 150",0.1009638309,0.1013462543,5.8790459633,6.2055449486,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame77.jpg,2,"name:rect,x: 520 ,y: 386,width: 91, height: 180",0.1009638309,0.1015043259,5.8790459633,6.3070492744,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame78.jpg,1,"name:rect,x: 363 ,y: 416,width: 96, height: 148",0.1102054119,0.1106376648,5.9892513752,6.4176869392,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame79.jpg,1,"name:rect,x: 358 ,y: 410,width: 96, height: 157",0.0940380096,0.0943667889,6.0832893848,6.5120537281,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame80.jpg,1,"name:rect,x: 354 ,y: 407,width: 95, height: 166",0.1031942368,0.1034185886,6.1864836216,6.6154723167,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame81.jpg,1,"name:rect,x: 422 ,y: 186,width: 54, height: 146",0.0900201797,0.0902352333,6.2765038013,6.70570755,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame82.jpg,1,"name:rect,x: 418 ,y: 177,width: 55, height: 154",0.1006960869,0.1009237766,6.3771998882,6.8066313267,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame83.jpg,1,"name:rect,x: 417 ,y: 176,width: 52, height: 147",0.0934855938,0.0937457085,6.470685482,6.9003770351,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame84.jpg,1,"name:rect,x: 332 ,y: 385,width: 77, height: 191",0.1046302319,0.1049957275,6.5753157139,7.0053727627,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame85.jpg,1,"name:rect,x: 327 ,y: 376,width: 77, height: 200",0.1228935719,0.1233539581,6.6982092857,7.1287267208,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame86.jpg,1,"name:rect,x: 316 ,y: 375,width: 77, height: 198",0.1192622185,0.1195485592,6.8174715042,7.24827528,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame87.jpg,1,"name:rect,x: 311 ,y: 372,width: 84, height: 203",0.1207587719,0.1211857796,6.9382302761,7.3694610596,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame88.jpg,1,"name:rect,x: 307 ,y: 369,width: 89, height: 208",0.1164667606,0.1169188023,7.0546970367,7.4863798618,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame89.jpg,1,"name:rect,x: 302 ,y: 370,width: 92, height: 207",0.1208548546,0.1212608814,7.1755518913,7.6076407433,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame90.jpg,1,"name:rect,x: 301 ,y: 371,width: 89, height: 202",0.1192522049,0.1197044849,7.2948040962,7.7273452282,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame91.jpg,2,"name:rect,x: 298 ,y: 369,width: 88, height: 199",0.1203832626,0.1208088398,7.4151873589,7.848154068,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame91.jpg,2,"name:rect,x: 394 ,y: 172,width: 61, height: 142",0.1203832626,0.1209468842,7.4151873589,7.9691009521,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame92.jpg,2,"name:rect,x: 288 ,y: 362,width: 96, height: 206",0.1249296665,0.1256392002,7.5401170254,8.0947401524,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame92.jpg,2,"name:rect,x: 394 ,y: 170,width: 56, height: 143",0.1249296665,0.1258318424,7.5401170254,8.2205719948,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame93.jpg,1,"name:rect,x: 278 ,y: 353,width: 96, height: 211",0.121815443,0.1221084595,7.6619324684,8.3426804543,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame94.jpg,1,"name:rect,x: 266 ,y: 347,width: 93, height: 218",0.1261131763,0.1266138554,7.7880456448,8.4692943096,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame95.jpg,2,"name:rect,x: 258 ,y: 347,width: 91, height: 206",0.123136282,0.1235845089,7.9111819267,8.5928788185,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame95.jpg,2,"name:rect,x: 385 ,y: 164,width: 59, height: 136",0.123136282,0.1237270832,7.9111819267,8.7166059017,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame96.jpg,1,"name:rect,x: 383 ,y: 159,width: 58, height: 140",0.1204080582,0.120970726,8.0315899849,8.8375766277,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame97.jpg,2,"name:rect,x: 380 ,y: 154,width: 57, height: 142",0.1239125729,0.1243443489,8.1555025578,8.9619209766,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame97.jpg,2,"name:rect,x: 261 ,y: 342,width: 70, height: 198",0.1239125729,0.1244874001,8.1555025578,9.0864083767,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame98.jpg,2,"name:rect,x: 246 ,y: 334,width: 74, height: 205",0.1211063862,0.1218488216,8.2766089439,9.2082571983,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame98.jpg,2,"name:rect,x: 379 ,y: 152,width: 54, height: 145",0.1211063862,0.1220645905,8.2766089439,9.3303217888,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame99.jpg,4,"name:rect,x: 237 ,y: 333,width: 83, height: 205",0.1138761044,0.1151511669,8.3904850483,9.4454729557,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame99.jpg,4,"name:rect,x: 0 ,y: 314,width: 83, height: 171",0.1138761044,0.1161482334,8.3904850483,9.5616211891,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame99.jpg,4,"name:rect,x: 380 ,y: 151,width: 49, height: 148",0.1138761044,0.1168859005,8.3904850483,9.6785070896,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame99.jpg,4,"name:rect,x: 382 ,y: 342,width: 83, height: 172",0.1138761044,0.1176006794,8.3904850483,9.796107769,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame100.jpg,2,"name:rect,x: 235 ,y: 327,width: 86, height: 211",0.1215875149,0.1222646236,8.5120725632,9.9183723927,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame100.jpg,2,"name:rect,x: 2 ,y: 313,width: 79, height: 174",0.1215875149,0.1224713326,8.5120725632,10.0408437252,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame101.jpg,3,"name:rect,x: 235 ,y: 332,width: 85, height: 205",0.1140789986,0.1150341034,8.6261515617,10.1558778286,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame101.jpg,3,"name:rect,x: 2 ,y: 315,width: 80, height: 174",0.1140789986,0.1152055264,8.6261515617,10.271083355,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame101.jpg,3,"name:rect,x: 372 ,y: 331,width: 71, height: 173",0.1140789986,0.1153652668,8.6261515617,10.3864486217,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame102.jpg,2,"name:rect,x: 230 ,y: 332,width: 89, height: 205",0.1271531582,0.1276197433,8.7533047199,10.5140683651,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame102.jpg,2,"name:rect,x: 4 ,y: 314,width: 80, height: 179",0.1271531582,0.1277675629,8.7533047199,10.641835928,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame103.jpg,2,"name:rect,x: 2 ,y: 317,width: 90, height: 181",0.1275172234,0.1279799938,8.8808219433,10.7698159218,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame103.jpg,2,"name:rect,x: 230 ,y: 336,width: 86, height: 193",0.1275172234,0.1281199455,8.8808219433,10.8979358673,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame104.jpg,3,"name:rect,x: 223 ,y: 335,width: 93, height: 199",0.1336910725,0.1342556477,9.0145130157,11.032191515,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame104.jpg,3,"name:rect,x: 3 ,y: 320,width: 96, height: 192",0.1336910725,0.1344053745,9.0145130157,11.1665968895,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame104.jpg,3,"name:rect,x: 367 ,y: 157,width: 54, height: 137",0.1336910725,0.1345853806,9.0145130157,11.3011822701,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame105.jpg,3,"name:rect,x: 220 ,y: 334,width: 95, height: 194",0.1118576527,0.1124293804,9.1263706684,11.4136116505,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame105.jpg,3,"name:rect,x: 3 ,y: 324,width: 105, height: 192",0.1118576527,0.1130001545,9.1263706684,11.526611805,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame105.jpg,3,"name:rect,x: 366 ,y: 151,width: 54, height: 145",0.1118576527,0.1131126881,9.1263706684,11.639724493,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame106.jpg,2,"name:rect,x: 212 ,y: 335,width: 97, height: 187",0.1262397766,0.1268737316,9.252610445,11.7665982246,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame106.jpg,2,"name:rect,x: 363 ,y: 147,width: 56, height: 148",0.1262397766,0.1270768642,9.252610445,11.8936750889,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame107.jpg,3,"name:rect,x: 202 ,y: 325,width: 94, height: 197",0.1187930107,0.119426012,9.3714034557,12.0131011009,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame107.jpg,3,"name:rect,x: 20 ,y: 334,width: 107, height: 189",0.1187930107,0.1197834015,9.3714034557,12.1328845024,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame107.jpg,3,"name:rect,x: 359 ,y: 144,width: 59, height: 151",0.1187930107,0.1200256348,9.3714034557,12.2529101372,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame108.jpg,3,"name:rect,x: 201 ,y: 317,width: 88, height: 201",0.1149959564,0.1159524918,9.4863994122,12.3688626289,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame108.jpg,3,"name:rect,x: 356 ,y: 135,width: 57, height: 156",0.1149959564,0.1173753738,9.4863994122,12.4862380028,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame108.jpg,3,"name:rect,x: 20 ,y: 333,width: 112, height: 194",0.1149959564,0.1183357239,9.4863994122,12.6045737267,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame109.jpg,3,"name:rect,x: 194 ,y: 316,width: 84, height: 196",0.1212248802,0.1218457222,9.6076242924,12.7264194489,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame109.jpg,3,"name:rect,x: 23 ,y: 336,width: 114, height: 187",0.1212248802,0.122307539,9.6076242924,12.8487269878,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame109.jpg,3,"name:rect,x: 358 ,y: 135,width: 55, height: 156",0.1212248802,0.1256148815,9.6076242924,12.9743418694,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame110.jpg,3,"name:rect,x: 191 ,y: 311,width: 80, height: 195",0.1157553196,0.1163465977,9.723379612,13.090688467,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame110.jpg,3,"name:rect,x: 24 ,y: 341,width: 112, height: 182",0.1157553196,0.1172885895,9.723379612,13.2079770565,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame110.jpg,3,"name:rect,x: 358 ,y: 134,width: 51, height: 152",0.1157553196,0.1175978184,9.723379612,13.3255748749,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame111.jpg,3,"name:rect,x: 187 ,y: 309,width: 73, height: 197",0.1242718697,0.1248922348,9.8476514816,13.4504671097,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame111.jpg,3,"name:rect,x: 22 ,y: 343,width: 113, height: 182",0.1242718697,0.1250660419,9.8476514816,13.5755331516,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
frame111.jpg,3,"name:rect,x: 355 ,y: 134,width: 51, height: 149",0.1242718697,0.1252675056,9.8476514816,13.7008006573,10.8144287108,14.5475454158,0.577,2.035,0,577,0,2035,,
