#filename,region_count,region_shape_attributes,Detection_time_spent_on_frame (seconds),Total_time_spent_on_frame (seconds),Accumulated_detection_time_spent_on_video(seconds),Accumulated_elapsed_time (seconds),FPS,Precision (%),Mean Precision (%),Histogram Limits,HistogramDetection_time_spent_on_frame (seconds),Histogram Total_time_spent_on_frame (seconds)
frame86.jpg,0,,0.7429001331,0.743134737,66.3650369644,66.3854422569,0.9150001534,100,33.186135552,1.13,90,93
frame87.jpg,0,,0.7437636852,0.7439992428,67.1088006496,67.1294414997,0.9150001534,100,33.186135552,1.135,71,73
frame88.jpg,0,,0.7510254383,0.7512564659,67.859826088,67.8806979656,0.9150001534,100,33.186135552,1.14,72,72
frame89.jpg,0,,0.736594677,0.7368261814,68.5964207649,68.617524147,0.9150001534,100,33.186135552,1.145,73,70
frame90.jpg,0,,0.7596607208,0.75989604,69.3560814857,69.377420187,0.9150001534,100,33.186135552,1.15,64,71
frame91.jpg,0,,0.7486913204,0.748925209,70.1047728062,70.126345396,0.9150001534,100,33.186135552,1.155,61,56
frame92.jpg,0,,0.7750871181,0.7753210068,70.8798599243,70.9016664028,0.9150001534,100,33.186135552,1.16,48,54
frame93.jpg,0,,0.7657134533,0.7659511566,71.6455733776,71.6676175594,0.9150001534,100,33.186135552,1.165,39,39
frame94.jpg,0,,0.7696216106,0.7698526382,72.4151949883,72.4374701977,0.9150001534,100,33.186135552,1.17,37,36
frame95.jpg,0,,0.8215882778,0.821795702,73.2367832661,73.2592658997,0.9150001534,100,33.186135552,1.175,53,46
frame96.jpg,0,,0.8097941875,0.8101494312,74.0465774536,74.0694153309,0.9150001534,100,33.186135552,1.18,31,38
frame97.jpg,0,,0.7834112644,0.7836456299,74.829988718,74.8530609608,0.9150001534,100,33.186135552,1.185,33,37
frame98.jpg,0,,0.7917790413,0.7920832634,75.6217677593,75.6451442242,0.9150001534,100,33.186135552,1.19,37,31
frame99.jpg,0,,0.817987442,0.8182873726,76.4397552013,76.4634315968,0.9150001534,100,33.186135552,1.195,26,25
frame100.jpg,0,,0.8015396595,0.8017778397,77.2412948608,77.2652094364,0.9150001534,100,33.186135552,1.2,35,37
frame101.jpg,0,,0.7920098305,0.7922451496,78.0333046913,78.057454586,0.9150001534,100,33.186135552,1.205,25,27
frame102.jpg,0,,0.8159253597,0.8161869049,78.849230051,78.8736414909,0.9150001534,100,33.186135552,1.21,20,20
frame103.jpg,0,,0.8623111248,0.8625469208,79.7115411758,79.7361884117,0.9150001534,100,33.186135552,1.215,20,21
frame104.jpg,0,,0.8328192234,0.8330645561,80.5443603992,80.5692529678,0.9150001534,100,33.186135552,1.22,19,20
frame105.jpg,0,,0.8153367043,0.8155844212,81.3596971035,81.384837389,0.9150001534,100,33.186135552,1.225,13,13
frame106.jpg,0,,0.8199696541,0.8202092648,82.1796667576,82.2050466537,0.9150001534,100,33.186135552,1.23,15,17
frame107.jpg,0,,0.8277926445,0.828035593,83.0074594021,83.0330822468,0.9150001534,100,33.186135552,1.235,15,14
frame108.jpg,0,,0.8544518948,0.8546922207,83.8619112968,83.8877744675,0.9150001534,100,33.186135552,1.24,6,4
frame109.jpg,0,,0.8389439583,0.8391880989,84.7008552551,84.7269625664,0.9150001534,100,33.186135552,1.245,5,7
frame110.jpg,0,,0.8438997269,0.8441390991,85.544754982,85.5711016655,0.9150001534,100,33.186135552,1.25,7,7
frame111.jpg,0,,0.8640975952,0.8643393517,86.4088525772,86.4354410172,0.9150001534,100,33.186135552,1.255,2,3
frame112.jpg,0,,0.8418500423,0.8420913219,87.2507026196,87.2775323391,0.9150001534,100,33.186135552,1.26,4,4
frame113.jpg,0,,0.829832077,0.8300731182,88.0805346966,88.1076054573,0.9150001534,100,33.186135552,1.265,6,5
frame114.jpg,0,,0.8423306942,0.842574358,88.9228653908,88.9501798153,0.9150001534,100,33.186135552,1.27,3,4
frame115.jpg,0,,0.8414680958,0.8417301178,89.7643334866,89.7919099331,0.9150001534,100,33.186135552,1.275,0,0
frame116.jpg,0,,0.8392100334,0.839548111,90.60354352,90.6314580441,0.9150001534,100,33.186135552,1.28,2,1
frame117.jpg,0,,0.8660280704,0.8662691116,91.4695715904,91.4977271557,0.9150001534,100,33.186135552,1.285,1,2
frame118.jpg,0,,0.8741049767,0.8743495941,92.3436765671,92.3720767498,0.9150001534,100,33.186135552,1.29,0,0
frame119.jpg,0,,0.8629543781,0.8632009029,93.2066309452,93.2352776527,0.9150001534,100,33.186135552,1.295,0,0
frame120.jpg,0,,0.8618752956,0.862118721,94.0685062408,94.0973963737,0.9150001534,100,33.186135552,1.3,1,1
frame121.jpg,0,,0.8885695934,0.8888139725,94.9570758343,94.9862103462,0.9150001534,100,33.186135552,1.305,1,1
frame122.jpg,0,,0.8704686165,0.8707129955,95.8275444508,95.8569233418,0.9150001534,100,33.186135552,1.31,1,1
frame123.jpg,0,,0.8780510426,0.8782963753,96.7055954933,96.735219717,0.9150001534,100,33.186135552,1.315,0,0
frame124.jpg,0,,0.8572831154,0.8575901985,97.5628786087,97.5928099155,0.9150001534,100,33.186135552,1.32,1,1
frame125.jpg,0,,0.8902413845,0.8904881477,98.4531199932,98.4832980633,0.9150001534,100,33.186135552,1.325,1,1
frame126.jpg,0,,0.8657011986,0.8659453392,99.3188211918,99.3492434025,0.9150001534,100,33.186135552,1.33,0,0
frame127.jpg,0,,0.8879203796,0.8881423473,100.2067415714,100.2373857498,0.9150001534,100,33.186135552,1.335,1,0
frame128.jpg,0,,0.9359681606,0.9362120628,101.1427097321,101.1735978127,0.9150001534,100,33.186135552,1.34,0,1
frame129.jpg,0,,0.8838577271,0.8840994835,102.0265674591,102.0576972961,0.9150001534,100,33.186135552,1.345,0,0
frame130.jpg,0,,0.8941400051,0.8943850994,102.9207074642,102.9520823956,0.9150001534,100,33.186135552,>1.35,3,3
frame131.jpg,0,,0.9011604786,0.9014070034,103.8218679428,103.853489399,0.9150001534,100,33.186135552,,,
frame132.jpg,0,,0.9347763062,0.9350171089,104.756644249,104.7885065079,0.9150001534,100,33.186135552,,,
frame133.jpg,0,,0.8918828964,0.8921282291,105.6485271454,105.680634737,0.9150001534,100,33.186135552,,,
frame134.jpg,0,,0.8954670429,0.895711422,106.5439941883,106.576346159,0.9150001534,100,33.186135552,,,
frame135.jpg,0,,0.8969316483,0.8971760273,107.4409258366,107.4735221863,0.9150001534,100,33.186135552,,,
frame136.jpg,0,,0.8929843903,0.8932259083,108.3339102268,108.3667480946,0.9150001534,100,33.186135552,,,
frame137.jpg,0,,0.8811106682,0.8813536167,109.215020895,109.2481017113,0.9150001534,100,33.186135552,,,
frame138.jpg,0,,0.893389225,0.8936328888,110.10841012,110.1417346001,0.9150001534,100,33.186135552,,,
frame139.jpg,0,,0.963953495,0.9642584324,111.072363615,111.1059930325,0.9150001534,100,33.186135552,,,
frame140.jpg,0,,0.9120824337,0.9123239517,111.9844460487,112.0183169842,0.9150001534,100,33.186135552,,,
frame141.jpg,0,,0.8716425896,0.8718893528,112.8560886383,112.890206337,0.9150001534,100,33.186135552,,,
frame142.jpg,0,,0.9029901028,0.9032382965,113.7590787411,113.7934446335,0.9150001534,100,33.186135552,,,
frame143.jpg,0,,0.8986299038,0.8988764286,114.6577086449,114.6923210621,0.9150001534,100,33.186135552,,,
frame144.jpg,0,,0.8878979683,0.8881435394,115.5456066132,115.5804646015,0.9150001534,100,33.186135552,,,
frame145.jpg,0,,0.9019753933,0.9022250175,116.4475820065,116.4826896191,0.9150001534,100,33.186135552,,,
frame146.jpg,0,,0.9233262539,0.9235749245,117.3709082603,117.4062645435,0.9150001534,100,33.186135552,,,
frame147.jpg,0,,0.8882007599,0.8884527683,118.2591090202,118.2947173119,0.9150001534,100,33.186135552,,,
frame148.jpg,0,,0.9376580715,0.9378995895,119.1967670918,119.2326169014,0.9150001534,100,33.186135552,,,
frame149.jpg,0,,0.9294908047,0.9297423363,120.1262578964,120.1623592377,0.9150001534,100,33.186135552,,,
frame150.jpg,0,,0.959277153,0.9595265388,121.0855350494,121.1218857765,0.9150001534,100,33.186135552,,,
frame151.jpg,0,,0.9282143116,0.9284617901,122.013749361,122.0503475666,0.9150001534,100,33.186135552,,,
frame152.jpg,0,,0.9099671841,0.9102151394,122.9237165451,122.960562706,0.9150001534,100,33.186135552,,,
frame153.jpg,0,,0.9042830467,0.9045307636,123.8279995918,123.8650934696,0.9150001534,100,33.186135552,,,
frame154.jpg,0,,0.913724184,0.9139750004,124.7417237759,124.77906847,0.9150001534,100,33.186135552,,,
frame155.jpg,0,,0.8931052685,0.8933570385,125.6348290443,125.6724255085,0.9150001534,100,33.186135552,,,
frame156.jpg,0,,0.9173622131,0.9176108837,126.5521912575,126.5900363922,0.9150001534,100,33.186135552,,,
frame157.jpg,0,,0.9128336906,0.9130835533,127.4650249481,127.5031199455,0.9150001534,100,33.186135552,,,
frame158.jpg,0,,0.9214067459,0.9216628075,128.386431694,128.424782753,0.9150001534,100,33.186135552,,,
frame159.jpg,0,,0.9520001411,0.9522566795,129.3384318352,129.3770394325,0.9150001534,100,33.186135552,,,
frame160.jpg,0,,0.9355950356,0.935844183,130.2740268707,130.3128836155,0.9150001534,100,33.186135552,,,
frame161.jpg,0,,0.9205105305,0.9207584858,131.1945374012,131.2336421013,0.9150001534,100,33.186135552,,,
frame162.jpg,0,,0.9021003246,0.9023547173,132.0966377258,132.1359968185,0.9150001534,100,33.186135552,,,
frame163.jpg,0,,0.9607744217,0.9610528946,133.0574121475,133.0970497131,0.9150001534,100,33.186135552,,,
frame164.jpg,0,,0.9980709553,0.9983227253,134.0554831028,134.0953724384,0.9150001534,100,33.186135552,,,
frame165.jpg,0,,0.9027342796,0.9029843807,134.9582173824,134.9983568192,0.9150001534,100,33.186135552,,,
frame166.jpg,0,,0.9456298351,0.9458787441,135.9038472176,135.9442355633,0.9150001534,100,33.186135552,,,
frame167.jpg,0,,0.9428553581,0.9431042671,136.8467025757,136.8873398304,0.9150001534,100,33.186135552,,,
frame168.jpg,0,,0.9308931828,0.9311437607,137.7775957584,137.8184835911,0.9150001534,100,33.186135552,,,
frame169.jpg,0,,0.9405055046,0.9407539368,138.718101263,138.7592375278,0.9150001534,100,33.186135552,,,
frame170.jpg,0,,0.9266226292,0.9268751144,139.6447238922,139.6861126423,0.9150001534,100,33.186135552,,,
frame171.jpg,0,,1.0336129665,1.0338656902,140.6783368588,140.7199783325,0.9150001534,100,33.186135552,,,
frame172.jpg,0,,0.9478325844,0.9480836391,141.6261694431,141.6680619717,0.9150001534,100,33.186135552,,,
frame173.jpg,0,,0.9606409073,0.9608917236,142.5868103504,142.6289536953,0.9150001534,100,33.186135552,,,
frame174.jpg,0,,0.9551775455,0.9555416107,143.541987896,143.584495306,0.9150001534,100,33.186135552,,,
frame175.jpg,0,,0.9926533699,0.9929118156,144.5346412659,144.5774071217,0.9150001534,100,33.186135552,,,
frame176.jpg,0,,0.9292764664,0.9295287132,145.4639177322,145.5069358349,0.9150001534,100,33.186135552,,,
frame177.jpg,0,,0.9249863625,0.9252371788,146.3889040947,146.4321730137,0.9150001534,100,33.186135552,,,
frame178.jpg,0,,0.9230575562,0.9233102798,147.3119616508,147.3554832935,0.9150001534,100,33.186135552,,,
frame179.jpg,0,,1.0207529068,1.0210146904,148.3327145576,148.3764979839,0.9150001534,100,33.186135552,,,
frame180.jpg,0,,0.9472572803,0.9475154877,149.279971838,149.3240134716,0.9150001534,100,33.186135552,,,
frame181.jpg,0,,0.9414913654,0.9417448044,150.2214632034,150.265758276,0.9150001534,100,33.186135552,,,
frame182.jpg,0,,0.9729502201,0.9732046127,151.1944134235,151.2389628887,0.9150001534,100,33.186135552,,,
frame183.jpg,0,,0.9670255184,0.9672818184,152.161438942,152.2062447071,0.9150001534,100,33.186135552,,,
frame184.jpg,0,,0.9351568222,0.9354157448,153.0965957642,153.1416604519,0.9150001534,100,33.186135552,,,
frame185.jpg,0,,0.9320187569,0.9322731495,154.028614521,154.0739336014,0.9150001534,100,33.186135552,,,
frame186.jpg,0,,0.9347786903,0.9350321293,154.9633932114,155.0089657307,0.9150001534,100,33.186135552,,,
frame187.jpg,0,,0.9490556717,0.9493174553,155.9124488831,155.958283186,0.9150001534,100,33.186135552,,,
frame188.jpg,0,,0.9454145432,0.9457292557,156.8578634262,156.9040124416,0.9150001534,100,33.186135552,,,
frame189.jpg,0,,0.9796097279,0.9798643589,157.8374731541,157.8838768005,0.9150001534,100,33.186135552,,,
frame190.jpg,0,,0.9568104744,0.9570703506,158.7942836285,158.8409471512,0.9150001534,100,33.186135552,,,
frame191.jpg,0,,0.9478106499,0.9480655193,159.7420942783,159.7890126705,0.9150001534,100,33.186135552,,,
frame192.jpg,0,,0.9820744991,0.9824092388,160.7241687775,160.7714219093,0.9150001534,100,33.186135552,,,
frame193.jpg,0,,0.9592776299,0.9595236778,161.6834464073,161.7309455872,0.9150001534,100,33.186135552,,,
frame194.jpg,0,,0.9510202408,0.9512844086,162.6344666481,162.6822299957,0.9150001534,100,33.186135552,,,
frame195.jpg,0,,0.9545924664,0.9548466206,163.5890591145,163.6370766163,0.9150001534,100,33.186135552,,,
frame196.jpg,0,,0.9566333294,0.9569149017,164.5456924438,164.593991518,0.9150001534,100,33.186135552,,,
frame197.jpg,0,,0.9621198177,0.9623734951,165.5078122616,165.5563650131,0.9150001534,100,33.186135552,,,
frame198.jpg,0,,0.9885044098,0.9887590408,166.4963166714,166.545124054,0.9150001534,100,33.186135552,,,
frame199.jpg,0,,1.0084323883,1.0086865425,167.5047490597,167.5538105965,0.9150001534,100,33.186135552,,,
frame200.jpg,0,,0.9888153076,0.9890730381,168.4935643673,168.5428836346,0.9150001534,100,33.186135552,,,
frame201.jpg,0,,0.9701564312,0.9704096317,169.4637207985,169.5132932663,0.9150001534,100,33.186135552,,,
frame202.jpg,0,,1.0191757679,1.0195031166,170.4828965664,170.5327963829,0.9150001534,100,33.186135552,,,
frame203.jpg,0,,0.9477484226,0.9479997158,171.430644989,171.4807960987,0.9150001534,100,33.186135552,,,
frame204.jpg,0,,0.9615261555,0.9617869854,172.3921711445,172.4425830841,0.9150001534,100,33.186135552,,,
frame205.jpg,0,,0.9980556965,0.9983122349,173.390226841,173.440895319,0.9150001534,100,33.186135552,,,
frame206.jpg,0,,0.9852075577,0.9854640961,174.3754343987,174.4263594151,0.9150001534,100,33.186135552,,,
frame207.jpg,0,,0.9927232265,0.9929814339,175.3681576252,175.4193408489,0.9150001534,100,33.186135552,,,
frame208.jpg,0,,1.0062420368,1.0065152645,176.374399662,176.4258561134,0.9150001534,100,33.186135552,,,
frame209.jpg,0,,0.980638504,0.9808933735,177.355038166,177.4067494869,0.9150001534,100,33.186135552,,,
frame210.jpg,0,,0.9597485065,0.9601137638,178.3147866726,178.3668632507,0.9150001534,100,33.186135552,,,
frame211.jpg,0,,0.9872639179,0.9875190258,179.3020505905,179.3543822765,0.9150001534,100,33.186135552,,,
frame212.jpg,0,,1.0117518902,1.0120077133,180.3138024807,180.3663899899,0.9150001534,100,33.186135552,,,
frame213.jpg,0,,1.0216803551,1.0219345093,181.3354828358,181.3883244991,0.9150001534,100,33.186135552,,,
frame214.jpg,0,,1.0064938068,1.0067677498,182.3419766426,182.3950922489,0.9150001534,100,33.186135552,,,
frame215.jpg,0,,0.9946863651,0.9949421883,183.3366630077,183.3900344372,0.9150001534,100,33.186135552,,,
frame216.jpg,0,,0.9749143124,0.9751777649,184.3115773201,184.3652122021,0.9150001534,100,33.186135552,,,
frame217.jpg,0,,1.0277247429,1.0279793739,185.339302063,185.393191576,0.9150001534,100,33.186135552,,,
frame218.jpg,0,,1.0529708862,1.0532264709,186.3922729492,186.446418047,0.9150001534,100,33.186135552,,,
frame219.jpg,0,,0.9970300198,0.9972960949,187.389302969,187.4437141418,0.9150001534,100,33.186135552,,,
frame220.jpg,0,,0.9775178432,0.9777722359,188.3668208122,188.4214863777,0.9150001534,100,33.186135552,,,
frame221.jpg,0,,1.0016105175,1.0018668175,189.3684313297,189.4233531952,0.9150001534,100,33.186135552,,,
frame222.jpg,0,,0.9634361267,0.9636926651,190.3318674564,190.3870458603,0.9150001534,100,33.186135552,,,
frame223.jpg,0,,0.96402812,0.964291811,191.2958955765,191.3513376713,0.9150001534,100,33.186135552,,,
frame224.jpg,0,,0.9790842533,0.9793646336,192.2749798298,192.3307023048,0.9150001534,100,33.186135552,,,
frame225.jpg,0,,0.9902541637,0.9905166626,193.2652339935,193.3212189674,0.9150001534,100,33.186135552,,,
frame226.jpg,0,,1.0031347275,1.0033884048,194.268368721,194.3246073723,0.9150001534,100,33.186135552,,,
frame227.jpg,0,,0.9910242558,0.9912853241,195.2593929768,195.3158926964,0.9150001534,100,33.186135552,,,
frame228.jpg,0,,0.9774918556,0.9777538776,196.2368848324,196.293646574,0.9150001534,100,33.186135552,,,
frame229.jpg,0,,1.0008118153,1.0010688305,197.2376966476,197.2947154045,0.9150001534,100,33.186135552,,,
