#filename,region_count,region_shape_attributes,Detection_time_spent_on_frame (seconds),Total_time_spent_on_frame (seconds),Accumulated_detection_time_spent_on_video(seconds),Accumulated_elapsed_time (seconds),FPS,Mean Precision (%),TP,FN,FP,TP_MEAN,FN_MEAN,FP_MEAN,TP_TOTAL,FP_TOTAL,FN_TOTAL,Number_of_objects,,,Precision,Recall
frame10.jpg,0,,0.0852231979,0.0852735043,1.0274753571,1.0280694962,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame11.jpg,0,,0.1056249142,0.1056847572,1.1331002712,1.1337542534,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame12.jpg,0,,0.0859510899,0.0860056877,1.2190513611,1.2197599411,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame13.jpg,0,,0.1025731564,0.1026296616,1.3216245174,1.3223896027,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame14.jpg,0,,0.0873427391,0.0874068737,1.4089672565,1.4097964764,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame15.jpg,0,,0.1098079681,0.1098690033,1.5187752247,1.5196654797,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame16.jpg,0,,0.0803773403,0.0804314613,1.599152565,1.600096941,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame17.jpg,0,,0.1117687225,0.1118335724,1.7109212875,1.7119305134,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame18.jpg,0,,0.0915412903,0.0915939808,1.8024625778,1.8035244942,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame19.jpg,0,,0.1006548405,0.1007094383,1.9031174183,1.9042339325,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame20.jpg,0,,0.1080055237,0.1080658436,2.011122942,2.0122997761,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame21.jpg,0,,0.1133913994,0.1134440899,2.1245143414,2.125743866,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame22.jpg,0,,0.0940759182,0.0941374302,2.2185902596,2.2198812962,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame23.jpg,0,,0.0997817516,0.0998413563,2.3183720112,2.3197226524,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame24.jpg,0,,0.0799047947,0.0799572468,2.3982768059,2.3996798992,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame25.jpg,0,,0.1004736423,0.1005301476,2.4987504482,2.5002100468,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame26.jpg,0,,0.083978653,0.0840342045,2.5827291012,2.5842442513,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame27.jpg,0,,0.0986733437,0.0987308025,2.6814024448,2.6829750538,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame28.jpg,0,,0.0788247585,0.0788798332,2.7602272034,2.761854887,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame29.jpg,0,,0.1002576351,0.1003255844,2.8604848385,2.8621804714,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame30.jpg,0,,0.0798361301,0.0798933506,2.9403209686,2.942073822,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame31.jpg,0,,0.1034021378,0.1034655571,3.0437231064,3.0455393791,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame32.jpg,0,,0.0863728523,0.0864295959,3.1300959587,3.1319689751,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame33.jpg,0,,0.0976655483,0.0977327824,3.227761507,3.2297017574,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame34.jpg,0,,0.0810322762,0.081094265,3.3087937832,3.3107960224,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame35.jpg,0,,0.0929136276,0.0929646492,3.4017074108,3.4037606716,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame36.jpg,0,,0.0838005543,0.0838594437,3.4855079651,3.4876201153,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame37.jpg,0,,0.0978665352,0.0979225636,3.5833745003,3.5855426788,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame38.jpg,0,,0.085880518,0.0859441757,3.6692550182,3.6714868546,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame39.jpg,0,,0.1046788692,0.1047382355,3.7739338875,3.77622509,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame40.jpg,0,,0.0786676407,0.0787215233,3.8526015282,3.8549466133,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame41.jpg,0,,0.1028518677,0.1029052734,3.9554533958,3.9578518867,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame42.jpg,0,,0.078769207,0.0788249969,4.0342226028,4.0366768837,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame43.jpg,0,,0.1121683121,0.112224102,4.1463909149,4.1489009857,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame44.jpg,0,,0.0887012482,0.0887541771,4.2350921631,4.2376551628,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame45.jpg,0,,0.1079826355,0.108045578,4.3430747986,4.3457007408,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame46.jpg,0,,0.0980672836,0.0981237888,4.4411420822,4.4438245296,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame47.jpg,0,,0.1128282547,0.112883091,4.5539703369,4.5567076206,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame48.jpg,0,,0.0948064327,0.0948617458,4.6487767696,4.6515693665,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame49.jpg,0,,0.1075079441,0.1075687408,4.7562847137,4.7591381073,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame50.jpg,0,,0.0915367603,0.0915942192,4.8478214741,4.8507323265,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame51.jpg,0,,0.1008255482,0.1008839607,4.9486470222,4.9516162872,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame52.jpg,0,,0.0815038681,0.0815625191,5.0301508904,5.0331788063,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame53.jpg,0,,0.1042711735,0.1043303013,5.1344220638,5.1375091076,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame54.jpg,0,,0.0785226822,0.0785765648,5.212944746,5.2160856724,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame55.jpg,0,,0.1027712822,0.1028296947,5.3157160282,5.3189153671,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame56.jpg,0,,0.0874593258,0.0875139236,5.403175354,5.4064292908,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame57.jpg,0,,0.0993902683,0.0994470119,5.5025656223,5.5058763027,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame58.jpg,0,,0.0842227936,0.0842788219,5.5867884159,5.5901551247,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame59.jpg,0,,0.0956151485,0.0956676006,5.6824035645,5.6858227253,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame60.jpg,0,,0.0801882744,0.0802474022,5.7625918388,5.7660701275,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame61.jpg,0,,0.0948066711,0.0948605537,5.85739851,5.8609306812,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame62.jpg,0,,0.0811507702,0.0812115669,5.9385492802,5.9421422482,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame63.jpg,0,,0.1028981209,0.1029760838,6.041447401,6.0451183319,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame64.jpg,0,,0.078261137,0.0783190727,6.1197085381,6.1234374046,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame65.jpg,0,,0.1046285629,0.1046876907,6.224337101,6.2281250954,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame66.jpg,0,,0.0789942741,0.0790519714,6.3033313751,6.3071770668,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame67.jpg,0,,0.106048584,0.1061007977,6.4093799591,6.4132778645,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame68.jpg,0,,0.0795652866,0.079615593,6.4889452457,6.4928934574,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame69.jpg,0,,0.1029880047,0.1030564308,6.5919332504,6.5959498882,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame70.jpg,0,,0.079559803,0.0796117783,6.6714930534,6.6755616665,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame71.jpg,0,,0.1029126644,0.1029725075,6.7744057178,6.778534174,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame72.jpg,0,,0.0843174458,0.0843734741,6.8587231636,6.8629076481,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame73.jpg,0,,0.1048104763,0.1048691273,6.9635336399,6.9677767754,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame74.jpg,0,,0.0866110325,0.0866811275,7.0501446724,7.0544579029,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame75.jpg,0,,0.1024010181,0.1024518013,7.1525456905,7.1569097042,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame76.jpg,0,,0.0784487724,0.0785057545,7.230994463,7.2354154587,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame77.jpg,0,,0.1291921139,0.1292505264,7.3601865768,7.3646659851,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame78.jpg,0,,0.1715428829,0.1716117859,7.5317294598,7.536277771,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame79.jpg,0,,0.1518027782,0.1518642902,7.683532238,7.6881420612,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame80.jpg,0,,0.1679320335,0.1679830551,7.8514642715,7.8561251163,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame81.jpg,0,,0.161757946,0.1618254185,8.0132222176,8.0179505348,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame82.jpg,0,,0.1418981552,0.1419644356,8.1551203728,8.1599149704,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame83.jpg,0,,0.1594967842,0.1595680714,8.314617157,8.3194830418,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame84.jpg,0,,0.2302691936,0.2303261757,8.5448863506,8.5498092175,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame85.jpg,0,,0.3218991756,0.3219709396,8.8667855263,8.8717801571,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame86.jpg,0,,0.2745060921,0.2745780945,9.1412916183,9.1463582516,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame87.jpg,0,,0.2572991848,0.2573797703,9.3985908031,9.4037380219,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame88.jpg,0,,0.2767612934,0.2768502235,9.6753520966,9.6805882454,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame89.jpg,0,,0.2327589989,0.2328264713,9.9081110954,9.9134147167,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame90.jpg,0,,0.239168644,0.2392239571,10.1472797394,10.1526386738,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame91.jpg,0,,0.1831166744,0.1831696033,10.3303964138,10.3358082771,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame92.jpg,0,,0.1557538509,0.1558225155,10.4861502647,10.4916307926,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame93.jpg,0,,0.2479417324,0.2480130196,10.7340919971,10.7396438122,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame94.jpg,0,,0.2102122307,0.2102880478,10.9443042278,10.94993186,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame95.jpg,0,,0.2322244644,0.2322976589,11.1765286922,11.1822295189,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame96.jpg,0,,0.2122740746,0.2123465538,11.3888027668,11.3945760727,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame97.jpg,0,,0.1836597919,0.183716774,11.5724625587,11.5782928467,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame98.jpg,0,,0.1877985001,0.1878685951,11.7602610588,11.7661614418,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame99.jpg,0,,0.2144494057,0.2145056725,11.9747104645,11.9806671143,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame100.jpg,0,,0.1378047466,0.1378872395,12.1125152111,12.1185543537,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame101.jpg,0,,0.1388030052,0.1388568878,12.2513182163,12.2574112415,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame102.jpg,0,,0.147333622,0.1473927498,12.3986518383,12.4048039913,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame103.jpg,0,,0.1234385967,0.1235017776,12.522090435,12.528305769,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame104.jpg,0,,0.1492183208,0.149305582,12.6713087559,12.677611351,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame105.jpg,0,,0.1282553673,0.1283075809,12.7995641232,12.805918932,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame106.jpg,0,,0.1501173973,0.1501841545,12.9496815205,12.9561030865,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame107.jpg,0,,0.1408612728,0.1409277916,13.0905427933,13.0970308781,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame108.jpg,0,,0.1403620243,0.14041996,13.2309048176,13.2374508381,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame109.jpg,0,,0.1437525749,0.1438014507,13.3746573925,13.3812522888,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame110.jpg,0,,0.0938940048,0.0939655304,13.4685513973,13.4752178192,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame111.jpg,0,,0.1724767685,0.1725273132,13.6410281658,13.6477451324,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame112.jpg,0,,0.1474745274,0.147541523,13.7885026932,13.7952866554,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame113.jpg,0,,0.1510083675,0.1510794163,13.9395110607,13.9463660717,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame114.jpg,0,,0.1357557774,0.1358275414,14.0752668381,14.0821936131,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame115.jpg,0,,0.1554849148,0.1555373669,14.2307517529,14.2377309799,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame116.jpg,0,,0.1476893425,0.1477499008,14.3784410954,14.3854808807,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame117.jpg,0,,0.1773824692,0.1774325371,14.5558235645,14.5629134178,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame118.jpg,0,,0.1363668442,0.1364369392,14.6921904087,14.6993503571,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame119.jpg,0,,0.1573243141,0.1573984623,14.8495147228,14.8567488194,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame120.jpg,0,,0.1722722054,0.1723351479,15.0217869282,15.0290839672,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame121.jpg,0,,0.1477777958,0.1478402615,15.169564724,15.1769242287,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame122.jpg,0,,0.1542305946,0.1542856693,15.3237953186,15.331209898,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame123.jpg,0,,0.1494226456,0.1494987011,15.4732179642,15.4807085991,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame124.jpg,0,,0.1745991707,0.1746504307,15.6478171349,15.6553590298,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame125.jpg,0,,0.1598377228,0.1599054337,15.8076548576,15.8152644634,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame126.jpg,0,,0.1847853661,0.1848425865,15.9924402237,16.0001070499,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame127.jpg,0,,0.1637599468,0.1638219357,16.1562001705,16.1639289856,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame128.jpg,0,,0.1670966148,0.1671719551,16.3232967854,16.3311009407,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame129.jpg,0,,0.1371893883,0.1372430325,16.4604861736,16.4683439732,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame130.jpg,0,,0.1595861912,0.1596515179,16.6200723648,16.627995491,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame131.jpg,0,,0.146032095,0.146094799,16.7661044598,16.7740902901,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame132.jpg,0,,0.169085741,0.1691484451,16.9351902008,16.9432387352,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame133.jpg,0,,0.1460857391,0.1461622715,17.0812759399,17.0894010067,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame134.jpg,0,,0.1632139683,0.1632843018,17.2444899082,17.2526853085,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame135.jpg,0,,0.159594059,0.1596753597,17.4040839672,17.4123606682,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame136.jpg,0,,0.1610069275,0.1610941887,17.5650908947,17.5734548569,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame137.jpg,0,,0.1506803036,0.1507382393,17.7157711983,17.7241930962,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame138.jpg,0,,0.1862180233,0.1862940788,17.9019892216,17.910487175,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame139.jpg,0,,0.1655008793,0.165583849,18.0674901009,18.0760710239,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame140.jpg,0,,0.1618065834,0.1618824005,18.2292966843,18.2379534245,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame141.jpg,0,,0.1636242867,0.1636927128,18.3929209709,18.4016461372,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame142.jpg,0,,0.1596777439,0.1597452164,18.5525987148,18.5613913536,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame143.jpg,0,,0.1474611759,0.1475300789,18.7000598907,18.7089214325,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame144.jpg,0,,0.1599552631,0.1600232124,18.8600151539,18.8689446449,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame145.jpg,0,,0.1492466927,0.1494452953,19.0092618465,19.0183899403,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame146.jpg,0,,0.1715528965,0.1716237068,19.180814743,19.1900136471,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame147.jpg,0,,0.1173262596,0.1173863411,19.2981410027,19.3073999882,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame148.jpg,0,,0.1566257477,0.1566803455,19.4547667503,19.4640803337,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame149.jpg,0,,0.1306877136,0.1307532787,19.585454464,19.5948336124,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame150.jpg,0,,0.1475894451,0.1476504803,19.7330439091,19.7424840927,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame151.jpg,0,,0.156652689,0.15670228,19.8896965981,19.8991863728,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame152.jpg,0,,0.1435565948,0.1436171532,20.0332531929,20.0428035259,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame153.jpg,0,,0.15321064,0.1532640457,20.1864638329,20.1960675716,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
frame154.jpg,0,,0.1529064178,0.152977705,20.3393702507,20.3490452766,8.229046449,5.5221664636,0,0,0,0.0908419498,0.7592319055,0,246,0,2056,2302,,,,
