#filename,region_count,region_shape_attributes,Detection_time_spent_on_frame (seconds),Total_time_spent_on_frame (seconds),Accumulated_detection_time_spent_on_video(seconds),Accumulated_elapsed_time (seconds),FPS,Precision (%),Mean Precision (%),Histogram Limits,HistogramDetection_time_spent_on_frame (seconds),Histogram Total_time_spent_on_frame (seconds)
frame99.jpg,3,"name:rect,x: 384 ,y: 164,width: 56, height: 134",0.8141222,0.8216798306,78.7902719975,120.0390894413,0.8474104852,75.3550543024,13.1822671427,,,
frame100.jpg,3,"name:rect,x: 206 ,y: 323,width: 103, height: 185",0.8076431751,0.8119125366,79.5979151726,120.8510019779,0.8474104852,50.4926262943,13.1822671427,,,
frame100.jpg,3,"name:rect,x: 381 ,y: 336,width: 92, height: 152",0.8076431751,0.813685894,79.5979151726,121.6646878719,0.8474104852,37.1197957043,13.1822671427,,,
frame100.jpg,3,"name:rect,x: 379 ,y: 163,width: 59, height: 133",0.8076431751,0.8149781227,79.5979151726,122.4796659946,0.8474104852,0,13.1822671427,,,
frame101.jpg,3,"name:rect,x: 202 ,y: 326,width: 103, height: 184",0.8197617531,0.8237855434,80.4176769257,123.3034515381,0.8474104852,85.8553570409,13.1822671427,,,
frame101.jpg,3,"name:rect,x: 376 ,y: 330,width: 83, height: 153",0.8197617531,0.8256115913,80.4176769257,124.1290631294,0.8474104852,46.8652037618,13.1822671427,,,
frame101.jpg,3,"name:rect,x: 377 ,y: 164,width: 61, height: 128",0.8197617531,0.8269343376,80.4176769257,124.955997467,0.8474104852,41.3338605509,13.1822671427,,,
frame102.jpg,3,"name:rect,x: 197 ,y: 324,width: 110, height: 185",0.8036131859,0.8080229759,81.2212901115,125.764020443,0.8474104852,0,13.1822671427,,,
frame102.jpg,3,"name:rect,x: 376 ,y: 163,width: 60, height: 131",0.8036131859,0.8097350597,81.2212901115,126.5737555027,0.8474104852,74.3401759531,13.1822671427,,,
frame102.jpg,3,"name:rect,x: 367 ,y: 327,width: 80, height: 153",0.8036131859,0.8110089302,81.2212901115,127.3847644329,0.8474104852,53.6575721629,13.1822671427,,,
frame103.jpg,3,"name:rect,x: 190 ,y: 325,width: 112, height: 182",0.8010277748,0.8055365086,82.0223178864,128.1903009415,0.8474104852,42.8985006265,13.1822671427,,,
frame103.jpg,3,"name:rect,x: 376 ,y: 167,width: 58, height: 124",0.8010277748,0.8072578907,82.0223178864,128.9975588322,0.8474104852,0,13.1822671427,,,
frame103.jpg,3,"name:rect,x: 362 ,y: 331,width: 71, height: 148",0.8010277748,0.8084778786,82.0223178864,129.8060367107,0.8474104852,75.3371369295,13.1822671427,,,
frame104.jpg,2,"name:rect,x: 188 ,y: 323,width: 113, height: 182",0.7789735794,0.7820961475,82.8012914658,130.5881328583,0.8474104852,46.4550465691,13.1822671427,,,
frame104.jpg,2,"name:rect,x: 373 ,y: 166,width: 58, height: 125",0.7789735794,0.784168005,82.8012914658,131.3723008633,0.8474104852,32.0593067835,13.1822671427,,,
frame105.jpg,3,"name:rect,x: 178 ,y: 320,width: 120, height: 181",0.7717504501,0.776168108,83.5730419159,132.1484689713,0.8474104852,0,13.1822671427,,,
frame105.jpg,3,"name:rect,x: 371 ,y: 160,width: 59, height: 129",0.7717504501,0.7766895294,83.5730419159,132.9251585007,0.8474104852,79.9291878734,13.1822671427,,,
frame105.jpg,3,"name:rect,x: 348 ,y: 333,width: 68, height: 145",0.7717504501,0.7770576477,83.5730419159,133.7022161484,0.8474104852,48.7806516627,13.1822671427,,,
frame106.jpg,2,"name:rect,x: 369 ,y: 159,width: 57, height: 128",0.7897491455,0.7926914692,84.3627910614,134.4949076176,0.8474104852,0,13.1822671427,,,
frame106.jpg,2,"name:rect,x: 170 ,y: 319,width: 119, height: 180",0.7897491455,0.7932519913,84.3627910614,135.2881596088,0.8474104852,0,13.1822671427,,,
frame107.jpg,2,"name:rect,x: 166 ,y: 317,width: 117, height: 179",0.7723081112,0.7751088142,85.1350991726,136.0632684231,0.8474104852,86.55643422,13.1822671427,,,
frame107.jpg,2,"name:rect,x: 364 ,y: 155,width: 59, height: 131",0.7723081112,0.7768321037,85.1350991726,136.8401005268,0.8474104852,53.5951327434,13.1822671427,,,
frame108.jpg,3,"name:rect,x: 161 ,y: 314,width: 107, height: 170",0.7678246498,0.7720792294,85.9029238224,137.6121797562,0.8474104852,0,13.1822671427,,,
frame108.jpg,3,"name:rect,x: 362 ,y: 151,width: 54, height: 135",0.7678246498,0.7726054192,85.9029238224,138.3847851753,0.8474104852,0,13.1822671427,,,
frame108.jpg,3,"name:rect,x: 308 ,y: 338,width: 111, height: 143",0.7678246498,0.773932457,85.9029238224,139.1587176323,0.8474104852,87.6974069019,13.1822671427,,,
frame109.jpg,4,"name:rect,x: 155 ,y: 310,width: 97, height: 170",0.7715339661,0.7770144939,86.6744577885,139.9357321262,0.8474104852,55.8789289872,13.1822671427,,,
frame109.jpg,4,"name:rect,x: 310 ,y: 330,width: 102, height: 148",0.7715339661,0.777556181,86.6744577885,140.7132883072,0.8474104852,0,13.1822671427,,,
frame109.jpg,4,"name:rect,x: -8 ,y: 317,width: 83, height: 187",0.7715339661,0.7779219151,86.6744577885,141.4912102222,0.8474104852,0,13.1822671427,,,
frame109.jpg,4,"name:rect,x: 362 ,y: 149,width: 54, height: 136",0.7715339661,0.7782416344,86.6744577885,142.2694518566,0.8474104852,91.3450624291,13.1822671427,,,
frame110.jpg,3,"name:rect,x: 149 ,y: 305,width: 93, height: 173",0.7619898319,0.7663645744,87.4364476204,143.035816431,0.8474104852,55.2268983076,13.1822671427,,,
frame110.jpg,3,"name:rect,x: -1 ,y: 328,width: 85, height: 175",0.7619898319,0.768017292,87.4364476204,143.8038337231,0.8474104852,0,13.1822671427,,,
frame110.jpg,3,"name:rect,x: 305 ,y: 317,width: 101, height: 160",0.7619898319,0.7692847252,87.4364476204,144.5731184483,0.8474104852,0,13.1822671427,,,
frame111.jpg,2,"name:rect,x: -1 ,y: 334,width: 88, height: 170",0.7782883644,0.7826316357,88.2147359848,145.3557500839,0.8474104852,86.4560029828,13.1822671427,,,
frame111.jpg,2,"name:rect,x: 138 ,y: 303,width: 88, height: 179",0.7782883644,0.7832562923,88.2147359848,146.1390063763,0.8474104852,56.0407139696,13.1822671427,,,
frame112.jpg,3,"name:rect,x: 131 ,y: 301,width: 88, height: 178",0.7849063873,0.7890207767,88.9996423721,146.928027153,0.8474104852,39.0596189305,13.1822671427,,,
frame112.jpg,3,"name:rect,x: -2 ,y: 331,width: 89, height: 173",0.7849063873,0.7895708084,88.9996423721,147.7175979614,0.8474104852,0,13.1822671427,,,
frame112.jpg,3,"name:rect,x: 281 ,y: 316,width: 101, height: 146",0.7849063873,0.7899265289,88.9996423721,148.5075244904,0.8474104852,80.6110458284,13.1822671427,,,
frame113.jpg,4,"name:rect,x: 124 ,y: 295,width: 96, height: 182",0.7904481888,0.7961585522,89.7900905609,149.3036830425,0.8474104852,52.602500727,13.1822671427,,,
frame113.jpg,4,"name:rect,x: -1 ,y: 330,width: 87, height: 176",0.7904481888,0.7968118191,89.7900905609,150.1004948616,0.8474104852,31.325167655,13.1822671427,,,
frame113.jpg,4,"name:rect,x: 279 ,y: 314,width: 90, height: 145",0.7904481888,0.7971971035,89.7900905609,150.8976919651,0.8474104852,0,13.1822671427,,,
frame113.jpg,4,"name:rect,x: 348 ,y: 146,width: 55, height: 133",0.7904481888,0.7975256443,89.7900905609,151.6952176094,0.8474104852,75.8192927236,13.1822671427,,,
frame114.jpg,4,"name:rect,x: 121 ,y: 295,width: 100, height: 181",0.7736866474,0.7792623043,90.5637772083,152.4744799137,0.8474104852,47.3373778227,13.1822671427,,,
frame114.jpg,4,"name:rect,x: 0 ,y: 333,width: 87, height: 171",0.7736866474,0.7809789181,90.5637772083,153.2554588318,0.8474104852,0,13.1822671427,,,
frame114.jpg,4,"name:rect,x: 275 ,y: 311,width: 85, height: 146",0.7736866474,0.7848548889,90.5637772083,154.0403137207,0.8474104852,0,13.1822671427,,,
frame114.jpg,4,"name:rect,x: 341 ,y: 144,width: 62, height: 136",0.7736866474,0.7860949039,90.5637772083,154.8264086246,0.8474104852,73.7853517041,13.1822671427,,,
frame115.jpg,4,"name:rect,x: 117 ,y: 296,width: 106, height: 183",0.8146951199,0.8204460144,91.3784723282,155.6468546391,0.8474104852,62.8228327027,13.1822671427,,,
frame115.jpg,4,"name:rect,x: 2 ,y: 334,width: 91, height: 168",0.8146951199,0.8221330643,91.3784723282,156.4689877033,0.8474104852,45.5756674983,13.1822671427,,,
frame115.jpg,4,"name:rect,x: 273 ,y: 312,width: 83, height: 147",0.8146951199,0.8234288692,91.3784723282,157.2924165726,0.8474104852,0,13.1822671427,,,
frame115.jpg,4,"name:rect,x: 339 ,y: 146,width: 61, height: 135",0.8146951199,0.8246581554,91.3784723282,158.117074728,0.8474104852,72.0739762219,13.1822671427,,,
frame116.jpg,4,"name:rect,x: 110 ,y: 297,width: 113, height: 186",0.7917308807,0.7972872257,92.1702032089,158.9143619537,0.8474104852,66.3147138965,13.1822671427,,,
frame116.jpg,4,"name:rect,x: 5 ,y: 335,width: 98, height: 174",0.7917308807,0.7990217209,92.1702032089,159.7133836746,0.8474104852,59.6946564885,13.1822671427,,,
frame116.jpg,4,"name:rect,x: 267 ,y: 313,width: 88, height: 145",0.7917308807,0.8002758026,92.1702032089,160.5136594772,0.8474104852,0,13.1822671427,,,
frame116.jpg,4,"name:rect,x: 336 ,y: 147,width: 62, height: 134",0.7917308807,0.8015840054,92.1702032089,161.3152434826,0.8474104852,85.2151342717,13.1822671427,,,
frame117.jpg,4,"name:rect,x: 100 ,y: 300,width: 121, height: 182",0.8028304577,0.8142580986,92.9730336666,162.1295015812,0.8474104852,62.2750642674,13.1822671427,,,
frame117.jpg,4,"name:rect,x: 1 ,y: 343,width: 123, height: 174",0.8028304577,0.8148372173,92.9730336666,162.9443387985,0.8474104852,0,13.1822671427,,,
frame117.jpg,4,"name:rect,x: 250 ,y: 316,width: 104, height: 144",0.8028304577,0.8151872158,92.9730336666,163.7595260143,0.8474104852,0,13.1822671427,,,
frame117.jpg,4,"name:rect,x: 337 ,y: 148,width: 58, height: 130",0.8028304577,0.8154978752,92.9730336666,164.5750238895,0.8474104852,72.8864475152,13.1822671427,,,
frame118.jpg,4,"name:rect,x: 93 ,y: 297,width: 120, height: 190",0.8167722225,0.8221204281,93.7898058891,165.3971443176,0.8474104852,64.7831800263,13.1822671427,,,
frame118.jpg,4,"name:rect,x: 242 ,y: 312,width: 110, height: 144",0.8167722225,0.8226780891,93.7898058891,166.2198224068,0.8474104852,62.6086956522,13.1822671427,,,
frame118.jpg,4,"name:rect,x: 336 ,y: 150,width: 60, height: 124",0.8167722225,0.8230378628,93.7898058891,167.0428602695,0.8474104852,0,13.1822671427,,,
frame118.jpg,4,"name:rect,x: 3 ,y: 347,width: 132, height: 172",0.8167722225,0.8233456612,93.7898058891,167.8662059307,0.8474104852,73.7690856065,13.1822671427,,,
frame119.jpg,4,"name:rect,x: 238 ,y: 310,width: 109, height: 143",0.7790277004,0.7845733166,94.5688335896,168.6507792473,0.8474104852,70.4294478528,13.1822671427,,,
frame119.jpg,4,"name:rect,x: 335 ,y: 148,width: 57, height: 127",0.7790277004,0.7851769924,94.5688335896,169.4359562397,0.8474104852,66.8215687846,13.1822671427,,,
frame119.jpg,4,"name:rect,x: 7 ,y: 306,width: 176, height: 211",0.7790277004,0.7855477333,94.5688335896,170.221503973,0.8474104852,0,13.1822671427,,,
frame119.jpg,4,"name:rect,x: 89 ,y: 293,width: 110, height: 184",0.7790277004,0.7859065533,94.5688335896,171.0074105263,0.8474104852,76.3480392157,13.1822671427,,,
frame120.jpg,3,"name:rect,x: 237 ,y: 306,width: 102, height: 147",0.7888014317,0.7927100658,95.3576350212,171.8001205921,0.8474104852,66.1400247831,13.1822671427,,,
frame120.jpg,3,"name:rect,x: 333 ,y: 149,width: 58, height: 127",0.7888014317,0.7932732105,95.3576350212,172.5933938026,0.8474104852,0,13.1822671427,,,
frame120.jpg,3,"name:rect,x: 5 ,y: 299,width: 178, height: 221",0.7888014317,0.7937397957,95.3576350212,173.3871335983,0.8474104852,0,13.1822671427,,,
frame121.jpg,4,"name:rect,x: 231 ,y: 305,width: 96, height: 144",0.8006420135,0.8058218956,96.1582770348,174.1929554939,0.8474104852,74.6712860542,13.1822671427,,,
frame121.jpg,4,"name:rect,x: 71 ,y: 280,width: 110, height: 173",0.8006420135,0.8063864708,96.1582770348,174.9993419647,0.8474104852,69.5133587786,13.1822671427,,,
frame121.jpg,4,"name:rect,x: 332 ,y: 149,width: 58, height: 125",0.8006420135,0.8067514896,96.1582770348,175.8060934544,0.8474104852,0,13.1822671427,,,
frame121.jpg,4,"name:rect,x: 13 ,y: 317,width: 167, height: 206",0.8006420135,0.8070514202,96.1582770348,176.6131448746,0.8474104852,0,13.1822671427,,,
frame122.jpg,2,"name:rect,x: 329 ,y: 144,width: 57, height: 129",0.7957248688,0.7987616062,96.9540019035,177.4119064808,0.8474104852,73.0044059858,13.1822671427,,,
frame122.jpg,2,"name:rect,x: 17 ,y: 287,width: 154, height: 236",0.7957248688,0.7992613316,96.9540019035,178.2111678123,0.8474104852,71.3698196773,13.1822671427,,,
frame123.jpg,3,"name:rect,x: 22 ,y: 278,width: 147, height: 248",0.7804238796,0.7846605778,97.7344257832,178.9958283901,0.8474104852,0,13.1822671427,,,
frame123.jpg,3,"name:rect,x: 328 ,y: 145,width: 56, height: 128",0.7804238796,0.785214901,97.7344257832,179.7810432911,0.8474104852,0,13.1822671427,,,
frame123.jpg,3,"name:rect,x: 215 ,y: 305,width: 87, height: 136",0.7804238796,0.7855718136,97.7344257832,180.5666151047,0.8474104852,75.2790810548,13.1822671427,,,
frame124.jpg,2,"name:rect,x: 28 ,y: 275,width: 142, height: 253",0.7547061443,0.7578611374,98.4891319275,181.3244762421,0.8474104852,70.9040263358,13.1822671427,,,
frame124.jpg,2,"name:rect,x: 323 ,y: 146,width: 58, height: 125",0.7547061443,0.7584168911,98.4891319275,182.0828931332,0.8474104852,67.5312381674,13.1822671427,,,
frame125.jpg,2,"name:rect,x: 30 ,y: 277,width: 148, height: 252",0.7605657578,0.7635729313,99.2496976852,182.8464660645,0.8474104852,0,13.1822671427,,,
frame125.jpg,2,"name:rect,x: 318 ,y: 142,width: 60, height: 130",0.7605657578,0.7641346455,99.2496976852,183.6106007099,0.8474104852,62.9786601234,13.1822671427,,,
frame126.jpg,3,"name:rect,x: 47 ,y: 277,width: 135, height: 248",0.7595183849,0.7636473179,100.0092160702,184.3742480278,0.8474104852,59.9813722446,13.1822671427,,,
frame126.jpg,3,"name:rect,x: 201 ,y: 305,width: 92, height: 137",0.7595183849,0.7642042637,100.0092160702,185.1384522915,0.8474104852,54.098637161,13.1822671427,,,
frame126.jpg,3,"name:rect,x: 309 ,y: 145,width: 62, height: 125",0.7595183849,0.7645859718,100.0092160702,185.9030382633,0.8474104852,0,13.1822671427,,,
frame127.jpg,3,"name:rect,x: 49 ,y: 274,width: 144, height: 263",0.7980844975,0.8021924496,100.8073005676,186.7052307129,0.8474104852,0,13.1822671427,,,
frame127.jpg,3,"name:rect,x: 197 ,y: 300,width: 99, height: 146",0.7980844975,0.8028004169,100.8073005676,187.5080311298,0.8474104852,71.9508830022,13.1822671427,,,
frame127.jpg,3,"name:rect,x: 305 ,y: 142,width: 67, height: 130",0.7980844975,0.8031890392,100.8073005676,188.3112201691,0.8474104852,62.9926752703,13.1822671427,,,
frame128.jpg,3,"name:rect,x: 304 ,y: 140,width: 67, height: 133",0.7885811329,0.7929153442,101.5958817005,189.1041355133,0.8474104852,49.8302513724,13.1822671427,,,
frame128.jpg,3,"name:rect,x: 44 ,y: 277,width: 93, height: 197",0.7885811329,0.7934830189,101.5958817005,189.8976185322,0.8474104852,0,13.1822671427,,,
frame128.jpg,3,"name:rect,x: 53 ,y: 267,width: 159, height: 270",0.7885811329,0.7976398468,101.5958817005,190.695258379,0.8474104852,0,13.1822671427,,,
frame129.jpg,4,"name:rect,x: 54 ,y: 283,width: 204, height: 262",0.8177261353,0.823376894,102.4136078358,191.518635273,0.8474104852,67.138422206,13.1822671427,,,
frame129.jpg,4,"name:rect,x: 306 ,y: 139,width: 64, height: 134",0.8177261353,0.8239426613,102.4136078358,192.3425779343,0.8474104852,45.5717047326,13.1822671427,,,
frame129.jpg,4,"name:rect,x: 39 ,y: 278,width: 97, height: 151",0.8177261353,0.8243196011,102.4136078358,193.1668975353,0.8474104852,0,13.1822671427,,,
frame129.jpg,4,"name:rect,x: 171 ,y: 302,width: 128, height: 154",0.8177261353,0.8246946335,102.4136078358,193.9915921688,0.8474104852,0,13.1822671427,,,
frame130.jpg,2,"name:rect,x: 46 ,y: 278,width: 225, height: 269",0.7752435207,0.778450489,103.1888513565,194.7700426579,0.8474104852,0,13.1822671427,,,
frame130.jpg,2,"name:rect,x: 309 ,y: 137,width: 58, height: 134",0.7752435207,0.779014349,103.1888513565,195.5490570068,0.8474104852,72.380952381,13.1822671427,,,
frame131.jpg,2,"name:rect,x: 308 ,y: 134,width: 57, height: 137",0.7988579273,0.8020627499,103.9877092838,196.3511197567,0.8474104852,65.7771616704,13.1822671427,,,
frame131.jpg,2,"name:rect,x: 26 ,y: 284,width: 282, height: 283",0.7988579273,0.8027105331,103.9877092838,197.1538302898,0.8474104852,49.5333040121,13.1822671427,,,
frame132.jpg,2,"name:rect,x: 305 ,y: 134,width: 58, height: 137",0.7932019234,0.7965013981,104.7809112072,197.9503316879,0.8474104852,0,13.1822671427,,,
frame132.jpg,2,"name:rect,x: 26 ,y: 276,width: 251, height: 292",0.7932019234,0.7970752716,104.7809112072,198.7474069595,0.8474104852,0,13.1822671427,,,
frame133.jpg,1,"name:rect,x: 305 ,y: 135,width: 59, height: 134",0.8392493725,0.841160059,105.6201605797,199.5885670185,0.8474104852,79.5701436748,13.1822671427,,,
frame134.jpg,1,"name:rect,x: 308 ,y: 135,width: 53, height: 134",0.8099191189,0.8117201328,106.4300796986,200.4002871513,0.8474104852,70.4248539565,13.1822671427,,,
frame135.jpg,1,"name:rect,x: 309 ,y: 131,width: 51, height: 138",0.8122253418,0.8141269684,107.2423050404,201.2144141197,0.8474104852,47.4082376016,13.1822671427,,,
frame136.jpg,2,"name:rect,x: 309 ,y: 134,width: 51, height: 136",0.8631789684,0.8664517403,108.1054840088,202.08086586,0.8474104852,0,13.1822671427,,,
frame136.jpg,2,"name:rect,x: 123 ,y: 300,width: 165, height: 269",0.8631789684,0.8670754433,108.1054840088,202.9479413033,0.8474104852,0,13.1822671427,,,
frame137.jpg,2,"name:rect,x: 306 ,y: 136,width: 53, height: 134",0.8143854141,0.8175549507,108.9198694229,203.765496254,0.8474104852,84.5462991638,13.1822671427,,,
frame137.jpg,2,"name:rect,x: 457 ,y: 426,width: 91, height: 150",0.8143854141,0.8193802834,108.9198694229,204.5848765373,0.8474104852,84.3080971176,13.1822671427,,,
frame138.jpg,1,"name:rect,x: 306 ,y: 132,width: 50, height: 138",0.7994534969,0.8010971546,109.7193229198,205.3859736919,0.8474104852,49.4324324324,13.1822671427,,,
frame139.jpg,2,"name:rect,x: 142 ,y: 399,width: 139, height: 171",0.8107893467,0.8139493465,110.5301122665,206.1999230385,0.8474104852,0,13.1822671427,,,
frame139.jpg,2,"name:rect,x: 302 ,y: 129,width: 54, height: 140",0.8107893467,0.8156814575,110.5301122665,207.015604496,0.8474104852,0,13.1822671427,,,
frame140.jpg,1,"name:rect,x: 299 ,y: 134,width: 56, height: 138",0.8119153976,0.813835144,111.3420276642,207.82943964,0.8474104852,80.0267379679,13.1822671427,,,
frame141.jpg,2,"name:rect,x: 168 ,y: 401,width: 139, height: 174",0.8278708458,0.8308184147,112.16989851,208.6602580547,0.8474104852,75.5602314571,13.1822671427,,,
frame141.jpg,2,"name:rect,x: 299 ,y: 127,width: 53, height: 141",0.8278708458,0.8313970566,112.16989851,209.4916551113,0.8474104852,54.8980606663,13.1822671427,,,
frame142.jpg,2,"name:rect,x: 173 ,y: 414,width: 165, height: 164",0.8447494507,0.8476822376,113.0146479607,210.3393373489,0.8474104852,0,13.1822671427,,,
frame142.jpg,2,"name:rect,x: 296 ,y: 127,width: 57, height: 141",0.8447494507,0.8497793674,113.0146479607,211.1891167164,0.8474104852,0,13.1822671427,,,
frame143.jpg,2,"name:rect,x: 185 ,y: 414,width: 168, height: 162",0.855894804,0.8591752052,113.8705427647,212.0482919216,0.8474104852,78.8867964009,13.1822671427,,,
frame143.jpg,2,"name:rect,x: 416 ,y: 409,width: 99, height: 165",0.855894804,0.8599991798,113.8705427647,212.9082911015,0.8474104852,75.611814346,13.1822671427,,,
frame144.jpg,1,"name:rect,x: 295 ,y: 84,width: 55, height: 165",0.8400883675,0.8419406414,114.7106311321,213.7502317429,0.8474104852,50.136239782,13.1822671427,,,
frame145.jpg,1,"name:rect,x: 297 ,y: 86,width: 55, height: 162",0.821136713,0.823050499,115.5317678452,214.5732822418,0.8474104852,0,13.1822671427,,,
frame146.jpg,1,"name:rect,x: 298 ,y: 91,width: 53, height: 157",0.8303143978,0.832262516,116.362082243,215.4055447578,0.8474104852,0,13.1822671427,,,
frame147.jpg,0,,0.8522658348,0.8526079655,117.2143480778,216.2581527233,0.8474104852,86.6330764671,13.1822671427,,,
frame148.jpg,3,"name:rect,x: 241 ,y: 423,width: 120, height: 151",0.8922247887,0.896620512,118.1065728664,217.1547732353,0.8474104852,80.8729557024,13.1822671427,,,
frame148.jpg,3,"name:rect,x: 298 ,y: 87,width: 55, height: 163",0.8922247887,0.8972117901,118.1065728664,218.0519850254,0.8474104852,54.7432550044,13.1822671427,,,
frame148.jpg,3,"name:rect,x: 389 ,y: 403,width: 96, height: 165",0.8922247887,0.9026613235,118.1065728664,218.954646349,0.8474104852,0,13.1822671427,,,
frame149.jpg,3,"name:rect,x: 249 ,y: 425,width: 124, height: 151",0.8342990875,0.8389391899,118.940871954,219.7935855389,0.8474104852,0,13.1822671427,,,
frame149.jpg,3,"name:rect,x: 296 ,y: 88,width: 64, height: 162",0.8342990875,0.8395097256,118.940871954,220.6330952644,0.8474104852,80.1674475766,13.1822671427,,,
frame149.jpg,3,"name:rect,x: 372 ,y: 402,width: 104, height: 166",0.8342990875,0.8399000168,118.940871954,221.4729952812,0.8474104852,78.8487282463,13.1822671427,,,
frame150.jpg,3,"name:rect,x: 263 ,y: 423,width: 117, height: 152",0.8360464573,0.8406476974,119.7769184113,222.3136429787,0.8474104852,59.5411628292,13.1822671427,,,
frame150.jpg,3,"name:rect,x: 356 ,y: 411,width: 108, height: 159",0.8360464573,0.8424851894,119.7769184113,223.1561281681,0.8474104852,0,13.1822671427,,,
frame150.jpg,3,"name:rect,x: 296 ,y: 99,width: 62, height: 147",0.8360464573,0.8438408375,119.7769184113,223.9999690056,0.8474104852,0,13.1822671427,,,
frame151.jpg,3,"name:rect,x: 268 ,y: 424,width: 114, height: 148",0.8134007454,0.8177523613,120.5903191566,224.8177213669,0.8474104852,64.8683051013,13.1822671427,,,
frame151.jpg,3,"name:rect,x: 356 ,y: 406,width: 107, height: 163",0.8134007454,0.8183395863,120.5903191566,225.6360609531,0.8474104852,58.657642414,13.1822671427,,,
frame151.jpg,3,"name:rect,x: 299 ,y: 104,width: 61, height: 142",0.8134007454,0.8187046051,120.5903191566,226.4547655582,0.8474104852,0,13.1822671427,,,
frame152.jpg,3,"name:rect,x: 273 ,y: 425,width: 118, height: 147",0.8147096634,0.8192663193,121.40502882,227.2740318775,0.8474104852,0,13.1822671427,,,
frame152.jpg,3,"name:rect,x: 342 ,y: 391,width: 115, height: 182",0.8147096634,0.8198502064,121.40502882,228.0938820839,0.8474104852,0,13.1822671427,,,
frame152.jpg,3,"name:rect,x: 303 ,y: 109,width: 54, height: 136",0.8147096634,0.8202321529,121.40502882,228.9141142368,0.8474104852,83.6439474618,13.1822671427,,,
frame153.jpg,2,"name:rect,x: 285 ,y: 419,width: 157, height: 154",0.8495197296,0.852766037,122.2545485497,229.7668802738,0.8474104852,70.2197149644,13.1822671427,,,
frame153.jpg,2,"name:rect,x: 300 ,y: 104,width: 57, height: 143",0.8495197296,0.8533582687,122.2545485497,230.6202385426,0.8474104852,52.3967066431,13.1822671427,,,
frame154.jpg,0,,0.8490228653,0.849313736,123.1035714149,231.4695522785,0.8474104852,0,13.1822671427,,,
frame155.jpg,0,,0.8558750153,0.856167078,123.9594464302,232.3257193565,0.8474104852,0,13.1822671427,,,
frame156.jpg,1,"name:rect,x: 348 ,y: 86,width: 40, height: 114",0.8747677803,0.8766078949,124.8342142105,233.2023272514,0.8474104852,76.0951188986,13.1822671427,,,
frame157.jpg,0,,0.8483979702,0.8487460613,125.6826121807,234.0510733128,0.8474104852,52.1037311458,13.1822671427,,,
frame158.jpg,0,,0.8526742458,0.8529806137,126.5352864265,234.9040539265,0.8474104852,0,13.1822671427,,,
frame159.jpg,0,,0.8442957401,0.8446028233,127.3795821667,235.7486567497,0.8474104852,0,13.1822671427,,,
frame160.jpg,0,,0.9093048573,0.9096693993,128.2888870239,236.658326149,0.8474104852,0,13.1822671427,,,
frame161.jpg,0,,0.8758769035,0.876178503,129.1647639275,237.534504652,0.8474104852,72.5727699531,13.1822671427,,,
frame162.jpg,0,,0.8765087128,0.8768353462,130.0412726402,238.4113399982,0.8474104852,45.8350144885,13.1822671427,,,
frame163.jpg,1,"name:rect,x: 307 ,y: 378,width: 93, height: 150",0.8693292141,0.8712825775,130.9106018543,239.2826225758,0.8474104852,0,13.1822671427,,,
frame164.jpg,2,"name:rect,x: 408 ,y: 465,width: 123, height: 108",0.8839006424,0.8871781826,131.7945024967,240.1698007584,0.8474104852,0,13.1822671427,,,
frame164.jpg,2,"name:rect,x: 298 ,y: 376,width: 95, height: 151",0.8839006424,0.887762785,131.7945024967,241.0575635433,0.8474104852,0,13.1822671427,,,
frame165.jpg,1,"name:rect,x: 421 ,y: 468,width: 119, height: 107",0.9331474304,0.9350287914,132.7276499271,241.9925923347,0.8474104852,65.1021535064,13.1822671427,,,
frame166.jpg,1,"name:rect,x: 385 ,y: 82,width: 44, height: 119",0.8748829365,0.8765230179,133.6025328636,242.8691153526,0.8474104852,60.9808102345,13.1822671427,,,
frame167.jpg,1,"name:rect,x: 448 ,y: 481,width: 126, height: 91",0.8581154346,0.859944582,134.4606482983,243.7290599346,0.8474104852,39.8246807224,13.1822671427,,,
frame168.jpg,2,"name:rect,x: 282 ,y: 366,width: 95, height: 154",0.8702933788,0.8734645844,135.3309416771,244.602524519,0.8474104852,0,13.1822671427,,,
frame168.jpg,2,"name:rect,x: 458 ,y: 485,width: 123, height: 88",0.8702933788,0.878143549,135.3309416771,245.4806680679,0.8474104852,0,13.1822671427,,,
frame169.jpg,1,"name:rect,x: 273 ,y: 366,width: 97, height: 151",0.8983523846,0.9005641937,136.2292940617,246.3812322617,0.8474104852,0,13.1822671427,,,
frame170.jpg,0,,0.9039349556,0.9042487144,137.1332290173,247.2854809761,0.8474104852,67.5799086758,13.1822671427,,,
frame171.jpg,1,"name:rect,x: 265 ,y: 351,width: 92, height: 162",0.874174118,0.8759834766,138.0074031353,248.1614644527,0.8474104852,63.9693821761,13.1822671427,,,
frame172.jpg,0,,0.8935408592,0.8938112259,138.9009439945,249.0552756786,0.8474104852,46.3108256433,13.1822671427,,,
frame173.jpg,0,,0.8761928082,0.8764841557,139.7771368027,249.9317598343,0.8474104852,33.401345122,13.1822671427,,,
frame174.jpg,0,,0.8967690468,0.897097826,140.6739058495,250.8288576603,0.8474104852,0,13.1822671427,,,
frame175.jpg,0,,0.8755116463,0.8758168221,141.5494174957,251.7046744823,0.8474104852,0,13.1822671427,,,
