#filename,region_count,region_shape_attributes,Detection_time_spent_on_frame (seconds),Total_time_spent_on_frame (seconds),Accumulated_detection_time_spent_on_video(seconds),Accumulated_elapsed_time (seconds),FPS,Mean Precision (%),TP,FN,FP,TP_MEAN,FN_MEAN,FP_MEAN,TP_TOTAL,FP_TOTAL,FN_TOTAL,Number_of_objects,,Precision,Recall
frame109.jpg,0,,0.1281969547,0.1282551289,11.1922204494,11.1987199783,8.4581730249,6.2813950669,0,0,0,0.1059822747,0.7440915805,0.0003692762,287,1,2015,2303,,,
frame110.jpg,0,,0.1612327099,0.1612858772,11.3534531593,11.3600058556,8.4581730249,6.2813950669,0,0,0,0.1059822747,0.7440915805,0.0003692762,287,1,2015,2303,,,
frame111.jpg,0,,0.1306231022,0.1306784153,11.4840762615,11.4906842709,8.4581730249,6.2813950669,0,0,0,0.1059822747,0.7440915805,0.0003692762,287,1,2015,2303,,,
frame112.jpg,0,,0.1262106895,0.126270771,11.6102869511,11.6169550419,8.4581730249,6.2813950669,0,0,0,0.1059822747,0.7440915805,0.0003692762,287,1,2015,2303,,,
frame113.jpg,0,,0.1475634575,0.1476459503,11.7578504086,11.7646009922,8.4581730249,6.2813950669,0,0,0,0.1059822747,0.7440915805,0.0003692762,287,1,2015,2303,,,
frame114.jpg,0,,0.1409933567,0.1410434246,11.8988437653,11.9056444168,8.4581730249,6.2813950669,0,0,0,0.1059822747,0.7440915805,0.0003692762,287,1,2015,2303,,,
frame115.jpg,0,,0.1536958218,0.1537442207,12.052539587,12.0593886375,8.4581730249,6.2813950669,0,0,0,0.1059822747,0.7440915805,0.0003692762,287,1,2015,2303,,,
frame116.jpg,0,,0.1306021214,0.1306693554,12.1831417084,12.1900579929,8.4581730249,6.2813950669,0,0,0,0.1059822747,0.7440915805,0.0003692762,287,1,2015,2303,,,
frame117.jpg,0,,0.1472847462,0.1473462582,12.3304264545,12.3374042511,8.4581730249,6.2813950669,0,0,0,0.1059822747,0.7440915805,0.0003692762,287,1,2015,2303,,,
frame118.jpg,0,,0.1226241589,0.1227564812,12.4530506134,12.4601607323,8.4581730249,6.2813950669,0,0,0,0.1059822747,0.7440915805,0.0003692762,287,1,2015,2303,,,
frame119.jpg,0,,0.1607205868,0.1607887745,12.6137712002,12.6209495068,8.4581730249,6.2813950669,0,0,0,0.1059822747,0.7440915805,0.0003692762,287,1,2015,2303,,,
frame120.jpg,0,,0.1332478523,0.133302927,12.7470190525,12.7542524338,8.4581730249,6.2813950669,0,0,0,0.1059822747,0.7440915805,0.0003692762,287,1,2015,2303,,,
frame121.jpg,0,,0.1467001438,0.146876812,12.8937191963,12.9011292458,8.4581730249,6.2813950669,0,0,0,0.1059822747,0.7440915805,0.0003692762,287,1,2015,2303,,,
frame122.jpg,0,,0.1302895546,0.1303522587,13.0240087509,13.0314815044,8.4581730249,6.2813950669,0,0,0,0.1059822747,0.7440915805,0.0003692762,287,1,2015,2303,,,
frame123.jpg,0,,0.146592617,0.1466565132,13.170601368,13.1781380177,8.4581730249,6.2813950669,0,0,0,0.1059822747,0.7440915805,0.0003692762,287,1,2015,2303,,,
frame124.jpg,0,,0.1379616261,0.1381313801,13.308562994,13.3162693977,8.4581730249,6.2813950669,0,0,0,0.1059822747,0.7440915805,0.0003692762,287,1,2015,2303,,,
frame125.jpg,0,,0.1285641193,0.1286337376,13.4371271133,13.4449031353,8.4581730249,6.2813950669,0,0,0,0.1059822747,0.7440915805,0.0003692762,287,1,2015,2303,,,
frame126.jpg,0,,0.1455023289,0.1455535889,13.5826294422,13.5904567242,8.4581730249,6.2813950669,0,0,0,0.1059822747,0.7440915805,0.0003692762,287,1,2015,2303,,,
frame127.jpg,0,,0.1289782524,0.1290373802,13.7116076946,13.7194941044,8.4581730249,6.2813950669,0,0,0,0.1059822747,0.7440915805,0.0003692762,287,1,2015,2303,,,
frame128.jpg,0,,0.1466457844,0.1467111111,13.858253479,13.8662052155,8.4581730249,6.2813950669,0,0,0,0.1059822747,0.7440915805,0.0003692762,287,1,2015,2303,,,
frame129.jpg,0,,0.1515450478,0.1516368389,14.0097985268,14.0178420544,8.4581730249,6.2813950669,0,0,0,0.1059822747,0.7440915805,0.0003692762,287,1,2015,2303,,,
frame130.jpg,0,,0.1210563183,0.1211109161,14.130854845,14.1389529705,8.4581730249,6.2813950669,0,0,0,0.1059822747,0.7440915805,0.0003692762,287,1,2015,2303,,,
frame131.jpg,0,,0.1562042236,0.1562645435,14.2870590687,14.295217514,8.4581730249,6.2813950669,0,0,0,0.1059822747,0.7440915805,0.0003692762,287,1,2015,2303,,,
frame132.jpg,0,,0.121379137,0.1214330196,14.4084382057,14.4166505337,8.4581730249,6.2813950669,0,0,0,0.1059822747,0.7440915805,0.0003692762,287,1,2015,2303,,,
frame133.jpg,0,,0.1533648968,0.1534247398,14.5618031025,14.5700752735,8.4581730249,6.2813950669,0,0,0,0.1059822747,0.7440915805,0.0003692762,287,1,2015,2303,,,
frame134.jpg,0,,0.1339652538,0.1340224743,14.6957683563,14.7040977478,8.4581730249,6.2813950669,0,0,0,0.1059822747,0.7440915805,0.0003692762,287,1,2015,2303,,,
frame135.jpg,0,,0.1692993641,0.1693730354,14.8650677204,14.8734707832,8.4581730249,6.2813950669,0,0,0,0.1059822747,0.7440915805,0.0003692762,287,1,2015,2303,,,
frame136.jpg,0,,0.1528999805,0.1529722214,15.017967701,15.0264430046,8.4581730249,6.2813950669,0,0,0,0.1059822747,0.7440915805,0.0003692762,287,1,2015,2303,,,
frame137.jpg,0,,0.1593482494,0.1594049931,15.1773159504,15.1858479977,8.4581730249,6.2813950669,0,0,0,0.1059822747,0.7440915805,0.0003692762,287,1,2015,2303,,,
frame138.jpg,0,,0.1724700928,0.17253685,15.3497860432,15.3583848476,8.4581730249,6.2813950669,0,0,0,0.1059822747,0.7440915805,0.0003692762,287,1,2015,2303,,,
frame139.jpg,0,,0.1531536579,0.1532247066,15.5029397011,15.5116095543,8.4581730249,6.2813950669,0,0,0,0.1059822747,0.7440915805,0.0003692762,287,1,2015,2303,,,
frame140.jpg,0,,0.1701819897,0.1702413559,15.6731216908,15.6818509102,8.4581730249,6.2813950669,0,0,0,0.1059822747,0.7440915805,0.0003692762,287,1,2015,2303,,,
frame141.jpg,0,,0.1688644886,0.1689250469,15.8419861794,15.8507759571,8.4581730249,6.2813950669,0,0,0,0.1059822747,0.7440915805,0.0003692762,287,1,2015,2303,,,
frame142.jpg,0,,0.1485908031,0.1486504078,15.9905769825,15.9994263649,8.4581730249,6.2813950669,0,0,0,0.1059822747,0.7440915805,0.0003692762,287,1,2015,2303,,,
frame143.jpg,0,,0.1658287048,0.1658918858,16.1564056873,16.1653182507,8.4581730249,6.2813950669,0,0,0,0.1059822747,0.7440915805,0.0003692762,287,1,2015,2303,,,
frame144.jpg,0,,0.1712949276,0.171364069,16.3277006149,16.3366823196,8.4581730249,6.2813950669,0,0,0,0.1059822747,0.7440915805,0.0003692762,287,1,2015,2303,,,
frame145.jpg,0,,0.1480267048,0.14808321,16.4757273197,16.4847655296,8.4581730249,6.2813950669,0,0,0,0.1059822747,0.7440915805,0.0003692762,287,1,2015,2303,,,
frame146.jpg,0,,0.1641569138,0.1642165184,16.6398842335,16.648982048,8.4581730249,6.2813950669,0,0,0,0.1059822747,0.7440915805,0.0003692762,287,1,2015,2303,,,
