#filename,region_count,region_shape_attributes,Detection_time_spent_on_frame (seconds),Total_time_spent_on_frame (seconds),Accumulated_detection_time_spent_on_video(seconds),Accumulated_elapsed_time (seconds),FPS,Mean Precision (%),TP,FN,FP,TP_MEAN,FN_MEAN,FP_MEAN,TP_TOTAL,FP_TOTAL,FN_TOTAL,Number_of_objects,,Precision,Recall
frame10.jpg,0,,0.0981428623,0.0982005596,1.1170349121,1.1176793575,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame11.jpg,0,,0.0797076225,0.0797586441,1.1967425346,1.1974380016,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame12.jpg,0,,0.1419014931,0.1419520378,1.3386440277,1.3393900394,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame13.jpg,0,,0.0742051601,0.0742571354,1.4128491879,1.4136471748,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame14.jpg,0,,0.0929017067,0.0929896832,1.5057508945,1.506636858,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame15.jpg,0,,0.0788743496,0.0789275169,1.5846252441,1.5855643749,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame16.jpg,0,,0.1143431664,0.1143996716,1.6989684105,1.6999640465,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame17.jpg,0,,0.1131966114,0.113250494,1.8121650219,1.8132145405,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame18.jpg,0,,0.0899522305,0.0900142193,1.9021172523,1.9032287598,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame19.jpg,0,,0.1167588234,0.1168158054,2.0188760757,2.0200445652,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame20.jpg,0,,0.0890476704,0.0891036987,2.1079237461,2.1091482639,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame21.jpg,0,,0.1078674793,0.1079487801,2.2157912254,2.217097044,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame22.jpg,0,,0.0826778412,0.0827302933,2.2984690666,2.2998273373,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame23.jpg,0,,0.1042439938,0.1042945385,2.4027130604,2.4041218758,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame24.jpg,0,,0.0825889111,0.0826408863,2.4853019714,2.4867627621,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame25.jpg,0,,0.1019217968,0.1019747257,2.5872237682,2.5887374878,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame26.jpg,0,,0.0793178082,0.0793721676,2.6665415764,2.6681096554,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame27.jpg,0,,0.1168420315,0.1168961525,2.7833836079,2.7850058079,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame28.jpg,0,,0.0866000652,0.0866527557,2.8699836731,2.8716585636,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame29.jpg,0,,0.1509993076,0.1510698795,3.0209829807,3.0227284431,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame30.jpg,0,,0.1235396862,0.1236972809,3.1445226669,3.146425724,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame31.jpg,0,,0.0903394222,0.0903918743,3.2348620892,3.2368175983,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame32.jpg,0,,0.1107940674,0.1108431816,3.3456561565,3.34766078,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame33.jpg,0,,0.0816278458,0.0817050934,3.4272840023,3.4293658733,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame34.jpg,0,,0.1070024967,0.1070563793,3.534286499,3.5364222527,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame35.jpg,0,,0.0864284039,0.0864839554,3.6207149029,3.622906208,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame36.jpg,0,,0.1057994366,0.1058599949,3.7265143394,3.7287662029,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame37.jpg,0,,0.0909883976,0.0910437107,3.817502737,3.8198099136,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame38.jpg,0,,0.110558033,0.1106131077,3.92806077,3.9304230213,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame39.jpg,0,,0.0814306736,0.0814843178,4.0094914436,4.0119073391,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame40.jpg,0,,0.1078009605,0.1078810692,4.1172924042,4.1197884083,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame41.jpg,0,,0.08908391,0.08913517,4.2063763142,4.2089235783,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame42.jpg,0,,0.1325585842,0.1326141357,4.3389348984,4.341537714,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame43.jpg,0,,0.1181020737,0.1181690693,4.457036972,4.4597067833,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame44.jpg,0,,0.0931303501,0.0931854248,4.5501673222,4.5528922081,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame45.jpg,0,,0.1055698395,0.1056222916,4.6557371616,4.6585144997,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame46.jpg,0,,0.1688244343,0.1688761711,4.8245615959,4.8273906708,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame47.jpg,0,,0.0810110569,0.0810680389,4.9055726528,4.9084587097,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame48.jpg,0,,0.1160948277,0.116147995,5.0216674805,5.0246067047,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame49.jpg,0,,0.0904972553,0.0905632973,5.1121647358,5.115170002,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame50.jpg,0,,0.0965547562,0.0966062546,5.208719492,5.2117762566,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame51.jpg,0,,0.0869460106,0.0869979858,5.2956655025,5.2987742424,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame52.jpg,0,,0.1271829605,0.1272547245,5.4228484631,5.4260289669,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame53.jpg,0,,0.0987751484,0.0988440514,5.5216236115,5.5248730183,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame54.jpg,0,,0.0989205837,0.0989742279,5.6205441952,5.6238472462,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame55.jpg,0,,0.1039400101,0.1039948463,5.7244842052,5.7278420925,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame56.jpg,0,,0.0859715939,0.0860226154,5.8104557991,5.8138647079,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame57.jpg,0,,0.1090238094,0.1090784073,5.9194796085,5.9229431152,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame58.jpg,0,,0.083425045,0.0834767818,6.0029046535,6.0064198971,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame59.jpg,0,,0.1043596268,0.1044085026,6.1072642803,6.1108283997,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame60.jpg,0,,0.1419689655,0.1420373917,6.2492332458,6.2528657913,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame61.jpg,0,,0.1351993084,0.1352624893,6.3844325542,6.3881282806,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame62.jpg,0,,0.1286036968,0.1286549568,6.5130362511,6.5167832375,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame63.jpg,0,,0.1347167492,0.1347794533,6.6477530003,6.6515626907,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame64.jpg,0,,0.0967209339,0.096777916,6.7444739342,6.7483406067,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame65.jpg,0,,0.1314442158,0.1315152645,6.8759181499,6.8798558712,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame66.jpg,0,,0.092612505,0.0926685333,6.9685306549,6.9725244045,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame67.jpg,0,,0.1051197052,0.1051747799,7.0736503601,7.0776991844,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame68.jpg,0,,0.0905411243,0.0905930996,7.1641914845,7.168292284,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame69.jpg,0,,0.1141958237,0.1142501831,7.2783873081,7.2825424671,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame70.jpg,0,,0.1270639896,0.127140522,7.4054512978,7.4096829891,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame71.jpg,0,,0.1687803268,0.168833971,7.5742316246,7.5785169601,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame72.jpg,0,,0.1507897377,0.1508471966,7.7250213623,7.7293641567,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame73.jpg,0,,0.1196382046,0.1196982861,7.8446595669,7.8490624428,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame74.jpg,0,,0.1127839088,0.1128602028,7.9574434757,7.9619226456,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame75.jpg,0,,0.0949406624,0.0950012207,8.0523841381,8.0569238663,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame76.jpg,0,,0.108186245,0.1082389355,8.1605703831,8.1651628017,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame77.jpg,0,,0.0846362114,0.084692955,8.2452065945,8.2498557568,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame78.jpg,0,,0.110793829,0.1108458042,8.3560004234,8.360701561,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame79.jpg,0,,0.1460130215,0.1460819244,8.5020134449,8.5067834854,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame80.jpg,0,,0.1401093006,0.1401679516,8.6421227455,8.646951437,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame81.jpg,0,,0.1239590645,0.1240336895,8.76608181,8.7709851265,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame82.jpg,0,,0.1158502102,0.1159105301,8.8819320202,8.8868956566,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame83.jpg,0,,0.1166954041,0.1167814732,8.9986274242,9.0036771297,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame84.jpg,0,,0.1161060333,0.1161618233,9.1147334576,9.119838953,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame85.jpg,0,,0.0963983536,0.0964515209,9.2111318111,9.2162904739,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame86.jpg,0,,0.1133825779,0.1134519577,9.324514389,9.3297424316,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame87.jpg,0,,0.0882320404,0.0882849693,9.4127464294,9.418027401,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame88.jpg,0,,0.1093454361,0.109398365,9.5220918655,9.527425766,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame89.jpg,0,,0.0938816071,0.0939376354,9.6159734726,9.6213634014,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame90.jpg,0,,0.1121866703,0.1122398376,9.7281601429,9.7336032391,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame91.jpg,0,,0.0859651566,0.086019516,9.8141252995,9.8196227551,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame92.jpg,0,,0.1119875908,0.112039566,9.9261128902,9.9316623211,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame93.jpg,0,,0.0852701664,0.0853264332,10.0113830566,10.0169887543,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame94.jpg,0,,0.1066758633,0.1067290306,10.1180589199,10.1237177849,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame95.jpg,0,,0.086176157,0.0862317085,10.2042350769,10.2099494934,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame96.jpg,0,,0.1068820953,0.1069340706,10.3111171722,10.316883564,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame97.jpg,0,,0.0837025642,0.0837554932,10.3948197365,10.4006390572,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame98.jpg,0,,0.110388279,0.1104424,10.5052080154,10.5110814571,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame99.jpg,0,,0.1143505573,0.1144156456,10.6195585728,10.6254971027,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame100.jpg,0,,0.1576578617,0.1577260494,10.7772164345,10.7832231522,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame101.jpg,0,,0.1401996613,0.1402664185,10.9174160957,10.9234895706,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame102.jpg,0,,0.1419072151,0.1419723034,11.0593233109,11.065461874,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame103.jpg,0,,0.1412949562,0.1413903236,11.2006182671,11.2068521976,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame104.jpg,0,,0.1428024769,0.1428673267,11.3434207439,11.3497195244,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame105.jpg,0,,0.142108202,0.1421976089,11.4855289459,11.4919171333,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame106.jpg,0,,0.1547911167,0.1548607349,11.6403200626,11.6467778683,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame107.jpg,0,,0.1460878849,0.1461596489,11.7864079475,11.7929375172,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame108.jpg,0,,0.1366362572,0.136703968,11.9230442047,11.9296414852,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame109.jpg,0,,0.145660162,0.1457252502,12.0687043667,12.0753667355,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame110.jpg,0,,0.1439769268,0.1440610886,12.2126812935,12.219427824,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame111.jpg,0,,0.1377184391,0.1378045082,12.3503997326,12.3572323322,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame112.jpg,0,,0.1591434479,0.1592242718,12.5095431805,12.516456604,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame113.jpg,0,,0.1513690948,0.1514508724,12.6609122753,12.6679074764,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame114.jpg,0,,0.2220065594,0.2220773697,12.8829188347,12.8899848461,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame115.jpg,0,,0.2306444645,0.230710268,13.1135632992,13.1206951141,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame116.jpg,0,,0.1447889805,0.1448523998,13.2583522797,13.265547514,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame117.jpg,0,,0.2398328781,0.2399008274,13.4981851578,13.5054483414,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame118.jpg,0,,0.2410311699,0.2412669659,13.7392163277,13.7467153072,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame119.jpg,0,,0.1435725689,0.1436402798,13.8827888966,13.890355587,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame120.jpg,0,,0.1951880455,0.1952524185,14.0779769421,14.0856080055,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame121.jpg,0,,0.2019450665,0.2020099163,14.2799220085,14.2876179218,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame122.jpg,0,,0.1742334366,0.174300909,14.4541554451,14.4619188309,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame123.jpg,0,,0.1632866859,0.1633710861,14.617442131,14.625289917,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame124.jpg,0,,0.2580413818,0.258125782,14.8754835129,14.883415699,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame125.jpg,0,,0.2994043827,0.2996633053,15.1748878956,15.1830790043,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame126.jpg,0,,0.1688153744,0.1688988209,15.34370327,15.3519778252,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame127.jpg,0,,0.160731554,0.1607935429,15.504434824,15.512771368,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame128.jpg,0,,0.1955769062,0.1956386566,15.7000117302,15.7084100246,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame129.jpg,0,,0.1691944599,0.169254303,15.8692061901,15.8776643276,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame130.jpg,0,,0.1252040863,0.1252691746,15.9944102764,16.0029335022,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame131.jpg,0,,0.1270580292,0.1271326542,16.1214683056,16.1300661564,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame132.jpg,0,,0.1283838749,0.1284601688,16.2498521805,16.2585263252,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame133.jpg,0,,0.1244397163,0.1244976521,16.3742918968,16.3830239773,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame134.jpg,0,,0.166841507,0.1669228077,16.5411334038,16.549946785,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame135.jpg,0,,0.1970751286,0.1971466541,16.7382085323,16.7470934391,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame136.jpg,0,,0.1241595745,0.1242213249,16.8623681068,16.871314764,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame137.jpg,0,,0.1296710968,0.1297292709,16.9920392036,17.001044035,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame138.jpg,0,,0.1256301403,0.1256916523,17.1176693439,17.1267356873,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame139.jpg,0,,0.126429081,0.1264920235,17.2440984249,17.2532277107,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame140.jpg,0,,0.1349511147,0.1350500584,17.3790495396,17.3882777691,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame141.jpg,0,,0.141559124,0.1416406631,17.5206086636,17.5299184322,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame142.jpg,0,,0.1323728561,0.1324515343,17.6529815197,17.6623699665,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame143.jpg,0,,0.1475319862,0.1476089954,17.8005135059,17.8099789619,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame144.jpg,0,,0.1420955658,0.1421837807,17.9426090717,17.9521627426,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame145.jpg,0,,0.1450889111,0.145147562,18.0876979828,18.0973103046,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
frame146.jpg,0,,0.122364521,0.1224253178,18.2100625038,18.2197356224,8.8520851404,6.6994539515,0,0,0,0.1141063516,0.7359675037,0.0011078287,309,3,1993,2305,,,
